Name,Age,Nationality,Overall,Potential,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,PositionClass,Age_Ranges
Samu Castillejo,23,Spain,82,86,29000000.0,94000.0,1968,Left,2.0,2.0,4.0,Medium/ High,Lean,Yes,RM,7.0,"Aug 17, 2018",0,2023,6'0,148lbs,74+2,74+2,74+2,81+2,80+2,80+2,80+2,81+2,81+2,81+2,81+2,80+2,75+2,75+2,75+2,80+2,63+2,61+2,61+2,61+2,63+2,59+2,50+2,50+2,50+2,59+2,81.0,77.0,43.0,80.0,58.0,85.0,78.0,75.0,77.0,83.0,85.0,86.0,83.0,82.0,78.0,78.0,63.0,55.0,50.0,73.0,48.0,50.0,81.0,81.0,59.0,71.0,45.0,43.0,25.0,13.0,16.0,15.0,8.0,14.0,€51.5M,Midfielder,22-25
Morata,25,Spain,82,85,28500000.0,135000.0,1886,Right,3.0,4.0,3.0,High/ High,Normal,Yes,ST,7.0,"Jul 21, 2017",0,2022,6'2,187lbs,81+3,81+3,81+3,79+3,80+3,80+3,80+3,79+3,78+3,78+3,78+3,77+3,68+3,68+3,68+3,77+3,56+3,52+3,52+3,52+3,56+3,52+3,48+3,48+3,48+3,52+3,73.0,80.0,86.0,78.0,80.0,83.0,76.0,44.0,51.0,82.0,76.0,86.0,66.0,79.0,60.0,80.0,84.0,68.0,78.0,72.0,56.0,24.0,85.0,76.0,70.0,76.0,37.0,14.0,20.0,4.0,5.0,4.0,4.0,5.0,€54.9M,Attacker,22-25
Pablo Sarabia,26,Spain,82,83,26000000.0,26000.0,2027,Left,2.0,4.0,4.0,High/ Medium,Normal,Yes,RCM,17.0,"Jul 1, 2016",0,2020,5'9,154lbs,76+2,76+2,76+2,81+2,80+2,80+2,80+2,81+2,81+2,81+2,81+2,81+2,77+2,77+2,77+2,81+2,68+2,65+2,65+2,65+2,68+2,65+2,56+2,56+2,56+2,65+2,86.0,78.0,61.0,83.0,64.0,86.0,84.0,74.0,77.0,84.0,75.0,76.0,80.0,77.0,81.0,76.0,40.0,72.0,58.0,77.0,46.0,50.0,79.0,84.0,69.0,74.0,57.0,49.0,46.0,16.0,7.0,15.0,6.0,14.0,€56.6M,Midfielder,26-30
Luis Alberto,25,Spain,82,85,28500000.0,67000.0,1941,Right,2.0,3.0,4.0,High/ Medium,Lean,Yes,CF,10.0,"Aug 31, 2016",0,2022,6'0,163lbs,77+2,77+2,77+2,82+2,82+2,82+2,82+2,82+2,84+2,84+2,84+2,82+2,79+2,79+2,79+2,82+2,60+2,59+2,59+2,59+2,60+2,54+2,44+2,44+2,44+2,54+2,76.0,80.0,49.0,88.0,76.0,86.0,86.0,81.0,87.0,88.0,77.0,72.0,79.0,83.0,74.0,77.0,54.0,73.0,67.0,77.0,29.0,28.0,81.0,87.0,56.0,72.0,44.0,25.0,18.0,6.0,8.0,6.0,12.0,11.0,€50.6M,Attacker,22-25
Jonathan Viera,28,Spain,82,82,22500000.0,31000.0,2152,Right,2.0,4.0,4.0,High/ Low,Normal,Yes,LF,23.0,"Feb 19, 2018",0,2020,5'7,141lbs,73+2,73+2,73+2,80+2,79+2,79+2,79+2,80+2,81+2,81+2,81+2,80+2,80+2,80+2,80+2,80+2,73+2,73+2,73+2,73+2,73+2,70+2,64+2,64+2,64+2,70+2,75.0,78.0,41.0,84.0,65.0,84.0,80.0,76.0,78.0,82.0,86.0,76.0,89.0,81.0,92.0,70.0,88.0,79.0,67.0,79.0,56.0,73.0,72.0,84.0,74.0,80.0,56.0,68.0,55.0,16.0,16.0,9.0,14.0,9.0,€49.5M,Attacker,26-30
Bartra,27,Spain,82,83,21000000.0,32000.0,2032,Right,3.0,3.0,3.0,High/ Medium,Lean,Yes,CB,5.0,"Jan 30, 2018",0,2023,6'0,161lbs,68+3,68+3,68+3,69+3,71+3,71+3,71+3,69+3,72+3,72+3,72+3,71+3,75+3,75+3,75+3,71+3,75+3,79+3,79+3,79+3,75+3,76+3,80+3,80+3,80+3,76+3,55.0,55.0,82.0,79.0,43.0,70.0,66.0,45.0,78.0,80.0,75.0,72.0,72.0,82.0,71.0,66.0,89.0,67.0,71.0,62.0,80.0,86.0,61.0,75.0,52.0,76.0,77.0,83.0,80.0,10.0,15.0,13.0,12.0,8.0,€45.7M,Defender,26-30
Víctor Ruiz,29,Spain,82,83,19500000.0,43000.0,1830,Left,2.0,2.0,2.0,Medium/ Medium,Normal,Yes,LCB,6.0,"Jul 1, 2015",0,2019,6'1,172lbs,57+2,57+2,57+2,56+2,57+2,57+2,57+2,56+2,59+2,59+2,59+2,59+2,66+2,66+2,66+2,59+2,72+2,77+2,77+2,77+2,72+2,74+2,81+2,81+2,81+2,74+2,54.0,37.0,77.0,74.0,39.0,53.0,67.0,46.0,70.0,71.0,55.0,59.0,56.0,78.0,58.0,59.0,78.0,72.0,87.0,38.0,82.0,83.0,39.0,56.0,46.0,72.0,81.0,84.0,85.0,12.0,8.0,6.0,6.0,14.0,€42.4M,Defender,26-30
Pedro,30,Spain,82,82,21000000.0,140000.0,1968,Right,3.0,5.0,4.0,High/ High,Lean,Yes,RW,11.0,"Aug 20, 2015",0,2020,5'7,143lbs,75+3,75+3,75+3,80+3,80+3,80+3,80+3,80+3,80+3,80+3,80+3,79+3,74+3,74+3,74+3,79+3,63+3,61+3,61+3,61+3,63+3,59+3,50+3,50+3,50+3,59+3,78.0,78.0,55.0,80.0,70.0,84.0,81.0,57.0,71.0,85.0,79.0,74.0,82.0,81.0,80.0,77.0,66.0,70.0,47.0,79.0,56.0,49.0,82.0,77.0,66.0,77.0,49.0,32.0,31.0,5.0,11.0,12.0,15.0,9.0,€38.9M,Attacker,26-30
Marcano,31,Spain,82,82,15000000.0,73000.0,1827,Left,3.0,3.0,2.0,Medium/ Medium,Lean,No,CB,15.0,"Jul 1, 2018",0,2021,6'2,170lbs,58+3,58+3,58+3,56+3,57+3,57+3,57+3,56+3,58+3,58+3,58+3,59+3,64+3,64+3,64+3,59+3,73+3,76+3,76+3,76+3,73+3,75+3,81+3,81+3,81+3,75+3,49.0,43.0,83.0,76.0,34.0,54.0,39.0,37.0,67.0,67.0,67.0,69.0,58.0,78.0,56.0,65.0,91.0,78.0,77.0,42.0,82.0,82.0,30.0,48.0,45.0,72.0,85.0,84.0,80.0,8.0,16.0,7.0,14.0,16.0,€25.5M,Defender,31-35
David Villa,36,Spain,82,82,8000000.0,12000.0,1993,Right,3.0,5.0,4.0,High/ Low,Normal,Yes,ST,7.0,"Jul 1, 2014",0,2018,5'9,152lbs,79+3,79+3,79+3,79+3,80+3,80+3,80+3,79+3,79+3,79+3,79+3,77+3,72+3,72+3,72+3,77+3,58+3,56+3,56+3,56+3,58+3,55+3,49+3,49+3,49+3,55+3,71.0,86.0,67.0,76.0,79.0,83.0,83.0,80.0,67.0,85.0,72.0,67.0,71.0,83.0,73.0,81.0,67.0,70.0,66.0,79.0,67.0,29.0,86.0,75.0,88.0,83.0,30.0,28.0,38.0,8.0,9.0,9.0,11.0,9.0,€12M,Attacker,36-40
Aduriz,37,Spain,82,82,8000000.0,29000.0,1973,Right,3.0,3.0,3.0,High/ Medium,Normal,Yes,ST,20.0,"Jul 1, 2012",0,2019,6'0,172lbs,81+3,81+3,81+3,74+3,78+3,78+3,78+3,74+3,75+3,75+3,75+3,72+3,69+3,69+3,69+3,72+3,58+3,59+3,59+3,59+3,58+3,57+3,61+3,61+3,61+3,57+3,54.0,83.0,92.0,72.0,80.0,76.0,61.0,54.0,52.0,82.0,64.0,66.0,50.0,85.0,55.0,82.0,90.0,60.0,82.0,78.0,82.0,23.0,87.0,73.0,82.0,87.0,58.0,44.0,49.0,14.0,10.0,9.0,15.0,9.0,€16.8M,Attacker,36-40
Casillas,37,Spain,82,82,1500000.0,10000.0,1308,Left,4.0,2.0,1.0,Medium/ Medium,Normal,Yes,GK,1.0,"Jul 12, 2015",0,2019,6'1,185lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,12.0,25.0,21.0,14.0,25.0,25.0,13.0,22.0,23.0,59.0,57.0,62.0,77.0,46.0,28.0,77.0,43.0,70.0,13.0,23.0,22.0,16.0,65.0,24.0,70.0,24.0,11.0,13.0,87.0,74.0,58.0,82.0,84.0,€3M,Goalkeeper,36-40
Pablo Fornals,22,Spain,81,86,24000000.0,36000.0,2071,Right,1.0,3.0,4.0,High/ High,Normal,Yes,CAM,8.0,"Jul 24, 2017",0,2022,5'10,148lbs,73+2,73+2,73+2,78+2,78+2,78+2,78+2,78+2,80+2,80+2,80+2,78+2,80+2,80+2,80+2,78+2,75+2,76+2,76+2,76+2,75+2,73+2,70+2,70+2,70+2,73+2,74.0,77.0,50.0,84.0,70.0,81.0,63.0,60.0,80.0,81.0,71.0,66.0,79.0,76.0,76.0,75.0,59.0,77.0,67.0,80.0,69.0,74.0,77.0,86.0,46.0,71.0,72.0,74.0,73.0,9.0,11.0,12.0,7.0,15.0,€52.2M,Midfielder,22-25
Fabián,22,Spain,81,89,26000000.0,64000.0,2094,Left,1.0,4.0,4.0,Medium/ Medium,Lean,No,LM,8.0,"Jul 5, 2018",0,2023,6'2,154lbs,76+2,76+2,76+2,78+2,78+2,78+2,78+2,78+2,79+2,79+2,79+2,77+2,80+2,80+2,80+2,77+2,75+2,76+2,76+2,76+2,75+2,74+2,72+2,72+2,72+2,74+2,72.0,79.0,67.0,80.0,65.0,81.0,74.0,59.0,80.0,83.0,69.0,67.0,73.0,79.0,66.0,75.0,46.0,73.0,69.0,82.0,66.0,77.0,80.0,82.0,67.0,77.0,70.0,78.0,75.0,16.0,11.0,7.0,13.0,13.0,€49.4M,Midfielder,22-25
Dani Ceballos,21,Spain,81,88,25000000.0,120000.0,2059,Right,1.0,3.0,4.0,Medium/ Medium,Normal,Yes,LCM,21.0,"Jul 14, 2017",0,2023,5'10,154lbs,70+2,70+2,70+2,78+2,77+2,77+2,77+2,78+2,80+2,80+2,80+2,78+2,80+2,80+2,80+2,78+2,75+2,76+2,76+2,76+2,75+2,73+2,68+2,68+2,68+2,73+2,74.0,68.0,41.0,83.0,62.0,85.0,73.0,63.0,80.0,85.0,73.0,67.0,82.0,80.0,79.0,64.0,52.0,75.0,62.0,71.0,76.0,76.0,76.0,83.0,55.0,80.0,62.0,75.0,74.0,12.0,15.0,16.0,7.0,13.0,€56.3M,Midfielder,16-21
Morales,30,Spain,81,81,17000000.0,33000.0,2084,Right,1.0,4.0,4.0,High/ Medium,Lean,Yes,LS,11.0,"Jun 1, 2011",0,2021,5'11,154lbs,76+2,76+2,76+2,81+2,79+2,79+2,79+2,81+2,79+2,79+2,79+2,80+2,75+2,75+2,75+2,80+2,70+2,66+2,66+2,66+2,70+2,67+2,60+2,60+2,60+2,67+2,79.0,80.0,54.0,75.0,64.0,87.0,82.0,72.0,68.0,83.0,88.0,88.0,78.0,75.0,80.0,76.0,62.0,82.0,60.0,80.0,58.0,59.0,77.0,75.0,76.0,83.0,63.0,54.0,45.0,14.0,13.0,13.0,16.0,8.0,€35.7M,Attacker,26-30
Williams,24,Spain,81,87,24500000.0,31000.0,2000,Right,2.0,3.0,4.0,High/ High,Lean,Yes,LW,9.0,"Aug 1, 2012",0,2025,6'1,174lbs,79+2,79+2,79+2,80+2,80+2,80+2,80+2,80+2,79+2,79+2,79+2,79+2,71+2,71+2,71+2,79+2,62+2,59+2,59+2,59+2,62+2,59+2,55+2,55+2,55+2,59+2,78.0,77.0,70.0,79.0,68.0,82.0,49.0,53.0,66.0,81.0,92.0,94.0,80.0,78.0,55.0,85.0,86.0,75.0,85.0,78.0,66.0,21.0,76.0,75.0,64.0,71.0,52.0,38.0,31.0,14.0,15.0,14.0,10.0,13.0,€56.4M,Attacker,22-25
Grimaldo,22,Spain,81,87,20500000.0,14000.0,2137,Left,3.0,2.0,3.0,High/ Medium,Normal,No,LB,3.0,"Jan 4, 2016",0,2021,5'7,152lbs,71+3,71+3,71+3,76+3,74+3,74+3,74+3,76+3,75+3,75+3,75+3,77+3,76+3,76+3,76+3,77+3,80+3,76+3,76+3,76+3,80+3,79+3,74+3,74+3,74+3,79+3,83.0,50.0,65.0,79.0,58.0,83.0,85.0,82.0,78.0,82.0,85.0,83.0,85.0,79.0,86.0,78.0,64.0,83.0,63.0,72.0,68.0,80.0,75.0,60.0,51.0,77.0,73.0,78.0,79.0,7.0,13.0,10.0,7.0,13.0,€45.1M,Defender,22-25
Paco Alcácer,24,Spain,81,85,23500000.0,59000.0,1948,Right,2.0,4.0,3.0,High/ Medium,Normal,Yes,ST,9.0,"Nov 23, 2018",0,2023,5'9,159lbs,80+2,80+2,80+2,77+2,79+2,79+2,79+2,77+2,76+2,76+2,76+2,74+2,67+2,67+2,67+2,74+2,56+2,53+2,53+2,53+2,56+2,53+2,49+2,49+2,49+2,53+2,53.0,85.0,77.0,76.0,84.0,78.0,78.0,63.0,51.0,81.0,82.0,80.0,83.0,84.0,84.0,80.0,75.0,65.0,64.0,68.0,59.0,26.0,86.0,65.0,71.0,82.0,50.0,21.0,26.0,12.0,14.0,14.0,8.0,5.0,€41.7M,Attacker,22-25
Vitolo,28,Spain,81,81,18000000.0,65000.0,2007,Right,2.0,4.0,3.0,High/ High,Normal,Yes,LM,23.0,"Jul 12, 2017",0,2022,6'1,174lbs,77+2,77+2,77+2,79+2,79+2,79+2,79+2,79+2,79+2,79+2,79+2,80+2,74+2,74+2,74+2,80+2,61+2,60+2,60+2,60+2,61+2,57+2,52+2,52+2,52+2,57+2,78.0,77.0,65.0,79.0,75.0,84.0,76.0,62.0,80.0,83.0,78.0,77.0,74.0,80.0,63.0,77.0,70.0,80.0,81.0,73.0,61.0,25.0,80.0,78.0,74.0,70.0,68.0,21.0,23.0,11.0,16.0,8.0,14.0,16.0,€36.9M,Midfielder,26-30
Ander Herrera,28,Spain,81,81,17500000.0,140000.0,2170,Right,3.0,4.0,3.0,High/ High,Lean,Yes,CM,21.0,"Jun 26, 2014",0,2019,6'0,154lbs,73+3,73+3,73+3,76+3,76+3,76+3,76+3,76+3,78+3,78+3,78+3,78+3,80+3,80+3,80+3,78+3,79+3,81+3,81+3,81+3,79+3,78+3,76+3,76+3,76+3,78+3,74.0,71.0,58.0,83.0,65.0,77.0,80.0,65.0,79.0,82.0,75.0,68.0,79.0,82.0,78.0,75.0,61.0,87.0,67.0,69.0,86.0,86.0,78.0,78.0,79.0,84.0,78.0,80.0,77.0,9.0,12.0,15.0,9.0,8.0,€32.4M,Midfielder,26-30
Pedro León,31,Spain,81,81,15500000.0,32000.0,1980,Right,2.0,3.0,4.0,Medium/ Low,Normal,Yes,RM,21.0,"Jul 5, 2016",0,2020,6'0,161lbs,73+2,73+2,73+2,79+2,78+2,78+2,78+2,79+2,80+2,80+2,80+2,79+2,77+2,77+2,77+2,79+2,64+2,64+2,64+2,64+2,64+2,59+2,51+2,51+2,51+2,59+2,91.0,76.0,36.0,83.0,68.0,84.0,87.0,85.0,85.0,85.0,63.0,63.0,68.0,76.0,73.0,84.0,39.0,65.0,63.0,80.0,55.0,43.0,79.0,82.0,71.0,71.0,50.0,46.0,36.0,11.0,12.0,10.0,15.0,16.0,€32.6M,Midfielder,31-35
Borja Valero,33,Spain,81,81,11000000.0,74000.0,2039,Right,3.0,4.0,4.0,Medium/ Medium,Normal,No,CAM,20.0,"Jul 10, 2017",0,2020,5'9,161lbs,71+3,71+3,71+3,76+3,76+3,76+3,76+3,76+3,80+3,80+3,80+3,77+3,81+3,81+3,81+3,77+3,72+3,74+3,74+3,74+3,72+3,69+3,66+3,66+3,66+3,69+3,78.0,67.0,60.0,89.0,70.0,85.0,78.0,76.0,85.0,88.0,55.0,52.0,74.0,81.0,80.0,72.0,67.0,69.0,66.0,70.0,52.0,70.0,70.0,86.0,72.0,83.0,65.0,66.0,62.0,5.0,4.0,10.0,8.0,7.0,€18.7M,Midfielder,31-35
Joaquín,36,Spain,81,81,6000000.0,24000.0,1947,Right,2.0,3.0,4.0,High/ Medium,Normal,Yes,LS,17.0,"Sep 1, 2015",0,2020,5'10,165lbs,75+2,75+2,75+2,80+2,79+2,79+2,79+2,80+2,80+2,80+2,80+2,79+2,76+2,76+2,76+2,79+2,61+2,60+2,60+2,60+2,61+2,57+2,50+2,50+2,50+2,57+2,86.0,80.0,59.0,82.0,68.0,85.0,86.0,77.0,83.0,83.0,69.0,65.0,72.0,80.0,72.0,74.0,33.0,54.0,64.0,76.0,53.0,35.0,81.0,84.0,75.0,80.0,41.0,41.0,39.0,9.0,14.0,6.0,10.0,11.0,€12.6M,Attacker,36-40
Carlos Soler,21,Spain,80,87,21000000.0,31000.0,2062,Right,1.0,4.0,4.0,Medium/ Medium,Lean,Yes,RM,8.0,"Jul 1, 2015",0,2021,5'11,168lbs,74+2,74+2,74+2,78+2,78+2,78+2,78+2,78+2,79+2,79+2,79+2,79+2,79+2,79+2,79+2,79+2,73+2,72+2,72+2,72+2,73+2,70+2,64+2,64+2,64+2,70+2,80.0,74.0,56.0,84.0,66.0,79.0,69.0,82.0,79.0,82.0,75.0,77.0,75.0,80.0,70.0,77.0,59.0,78.0,65.0,73.0,49.0,68.0,77.0,83.0,73.0,76.0,60.0,65.0,56.0,6.0,14.0,7.0,13.0,11.0,€48.3M,Midfielder,16-21
Odriozola,22,Spain,80,88,18500000.0,115000.0,1991,Right,1.0,3.0,3.0,High/ Medium,Lean,Yes,RB,19.0,"Jul 5, 2018",0,2024,5'9,146lbs,65+2,65+2,65+2,71+2,68+2,68+2,68+2,71+2,70+2,70+2,70+2,72+2,71+2,71+2,71+2,72+2,78+2,75+2,75+2,75+2,78+2,78+2,75+2,75+2,75+2,78+2,81.0,45.0,73.0,77.0,48.0,69.0,69.0,30.0,70.0,77.0,80.0,82.0,78.0,77.0,79.0,58.0,71.0,80.0,63.0,59.0,63.0,75.0,68.0,63.0,62.0,69.0,83.0,79.0,80.0,11.0,12.0,10.0,5.0,14.0,€41.6M,Defender,22-25
Oyarzabal,21,Spain,80,87,21000000.0,29000.0,1879,Left,1.0,3.0,3.0,High/ Medium,Lean,Yes,CAM,10.0,"Jul 1, 2014",0,2024,5'11,172lbs,74+2,74+2,74+2,80+2,79+2,79+2,79+2,80+2,79+2,79+2,79+2,79+2,74+2,74+2,74+2,79+2,61+2,58+2,58+2,58+2,61+2,56+2,47+2,47+2,47+2,56+2,81.0,78.0,44.0,80.0,64.0,84.0,69.0,71.0,73.0,85.0,72.0,75.0,70.0,81.0,70.0,73.0,58.0,71.0,59.0,79.0,40.0,29.0,80.0,79.0,52.0,69.0,50.0,32.0,30.0,10.0,6.0,10.0,13.0,11.0,€48.3M,Midfielder,16-21
Santi Mina,22,Spain,80,85,20000000.0,40000.0,2017,Right,1.0,4.0,3.0,High/ Medium,Normal,Yes,LS,22.0,"Jul 4, 2015",0,2021,5'11,170lbs,78+2,78+2,78+2,77+2,77+2,77+2,77+2,77+2,75+2,75+2,75+2,76+2,70+2,70+2,70+2,76+2,65+2,62+2,62+2,62+2,65+2,63+2,60+2,60+2,60+2,63+2,73.0,82.0,76.0,69.0,70.0,81.0,69.0,55.0,65.0,80.0,77.0,81.0,78.0,80.0,75.0,78.0,74.0,75.0,73.0,74.0,69.0,52.0,82.0,65.0,67.0,69.0,48.0,46.0,49.0,9.0,8.0,14.0,8.0,15.0,€43.5M,Attacker,22-25
Gayà,23,Spain,80,85,16500000.0,33000.0,2060,Left,2.0,3.0,3.0,High/ Medium,Lean,Yes,LB,3.0,"Sep 13, 2012",0,2023,5'8,146lbs,69+2,69+2,69+2,77+2,74+2,74+2,74+2,77+2,76+2,76+2,76+2,78+2,76+2,76+2,76+2,78+2,79+2,76+2,76+2,76+2,79+2,78+2,72+2,72+2,72+2,78+2,82.0,61.0,52.0,81.0,58.0,77.0,80.0,49.0,75.0,81.0,86.0,87.0,79.0,82.0,83.0,62.0,54.0,83.0,61.0,59.0,73.0,74.0,74.0,72.0,52.0,67.0,72.0,78.0,80.0,13.0,10.0,9.0,12.0,9.0,€35.9M,Defender,22-25
Pacheco,26,Spain,80,83,13000000.0,23000.0,1239,Left,1.0,2.0,1.0,Medium/ Medium,Normal,Yes,GK,1.0,"Aug 7, 2015",0,2020,6'1,179lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,16.0,10.0,24.0,13.0,13.0,20.0,20.0,27.0,14.0,48.0,42.0,62.0,77.0,51.0,21.0,72.0,43.0,72.0,15.0,27.0,26.0,14.0,45.0,23.0,59.0,17.0,16.0,13.0,79.0,77.0,68.0,81.0,81.0,€28.3M,Goalkeeper,26-30
Portu,26,Spain,80,81,17500000.0,37000.0,2096,Right,1.0,4.0,3.0,Medium/ Medium,Normal,Yes,RM,9.0,"Jul 1, 2016",0,2022,5'10,154lbs,78+2,78+2,78+2,78+2,79+2,79+2,79+2,78+2,79+2,79+2,79+2,78+2,77+2,77+2,77+2,78+2,70+2,71+2,71+2,71+2,70+2,69+2,66+2,66+2,66+2,69+2,63.0,81.0,72.0,83.0,72.0,82.0,67.0,64.0,78.0,83.0,85.0,80.0,79.0,67.0,72.0,77.0,71.0,83.0,71.0,75.0,76.0,68.0,80.0,77.0,53.0,69.0,50.0,61.0,59.0,14.0,10.0,15.0,15.0,13.0,€38.1M,Midfielder,26-30
Héctor Bellerín,23,Spain,80,85,16500000.0,85000.0,1990,Right,3.0,3.0,3.0,High/ Low,Lean,Yes,RB,2.0,"Jul 1, 2014",0,2023,5'10,163lbs,65+3,65+3,65+3,73+3,70+3,70+3,70+3,73+3,71+3,71+3,71+3,75+3,71+3,71+3,71+3,75+3,79+3,74+3,74+3,74+3,79+3,79+3,73+3,73+3,73+3,79+3,76.0,52.0,60.0,76.0,41.0,75.0,63.0,50.0,59.0,78.0,94.0,91.0,82.0,78.0,77.0,52.0,63.0,84.0,58.0,43.0,72.0,77.0,67.0,66.0,62.0,70.0,75.0,78.0,80.0,8.0,14.0,14.0,13.0,12.0,€32.6M,Defender,22-25
Deulofeu,24,Spain,80,82,18500000.0,56000.0,1926,Right,3.0,4.0,4.0,High/ Low,Normal,Yes,RS,7.0,"Jun 11, 2018",0,2023,5'10,161lbs,72+3,72+3,72+3,80+3,78+3,78+3,78+3,80+3,79+3,79+3,79+3,79+3,70+3,70+3,70+3,79+3,59+3,53+3,53+3,53+3,59+3,54+3,42+3,42+3,42+3,54+3,75.0,69.0,40.0,78.0,68.0,88.0,84.0,77.0,62.0,86.0,89.0,88.0,94.0,74.0,77.0,72.0,70.0,70.0,54.0,66.0,40.0,25.0,77.0,76.0,77.0,76.0,34.0,30.0,22.0,12.0,16.0,14.0,11.0,11.0,€36.5M,Attacker,22-25
Cristian Tello,26,Spain,80,80,16000000.0,30000.0,1940,Right,2.0,4.0,3.0,Medium/ Low,Lean,Yes,LM,11.0,"Jul 1, 2017",0,2022,5'10,143lbs,73+2,73+2,73+2,79+2,77+2,77+2,77+2,79+2,77+2,77+2,77+2,78+2,70+2,70+2,70+2,78+2,61+2,56+2,56+2,56+2,61+2,56+2,47+2,47+2,47+2,56+2,78.0,74.0,47.0,77.0,75.0,82.0,81.0,64.0,70.0,81.0,92.0,89.0,82.0,72.0,79.0,78.0,72.0,73.0,58.0,71.0,48.0,26.0,74.0,74.0,56.0,66.0,55.0,30.0,26.0,15.0,12.0,9.0,7.0,13.0,€33.6M,Midfielder,26-30
Sergi Enrich,28,Spain,80,80,15500000.0,34000.0,1926,Right,2.0,4.0,3.0,High/ High,Stocky,Yes,RS,9.0,"Jul 12, 2015",0,2019,5'11,170lbs,78+2,78+2,78+2,75+2,77+2,77+2,77+2,75+2,75+2,75+2,75+2,75+2,72+2,72+2,72+2,75+2,60+2,60+2,60+2,60+2,60+2,58+2,56+2,56+2,56+2,58+2,70.0,81.0,81.0,79.0,82.0,76.0,55.0,47.0,61.0,80.0,60.0,65.0,70.0,82.0,67.0,77.0,81.0,80.0,83.0,70.0,66.0,42.0,84.0,72.0,63.0,69.0,31.0,46.0,31.0,8.0,8.0,8.0,14.0,6.0,€32.6M,Attacker,26-30
Hugo Mallo,27,Spain,80,81,13500000.0,27000.0,1905,Right,2.0,3.0,3.0,High/ Medium,Normal,Yes,RB,2.0,"Jul 1, 2009",0,2023,5'9,159lbs,59+2,59+2,59+2,65+2,63+2,63+2,63+2,65+2,64+2,64+2,64+2,69+2,70+2,70+2,70+2,69+2,78+2,76+2,76+2,76+2,78+2,78+2,75+2,75+2,75+2,78+2,84.0,28.0,65.0,71.0,28.0,69.0,78.0,38.0,68.0,80.0,71.0,71.0,77.0,80.0,66.0,74.0,82.0,91.0,69.0,39.0,76.0,81.0,46.0,64.0,23.0,70.0,69.0,81.0,82.0,14.0,9.0,7.0,9.0,15.0,€29.4M,Defender,26-30
Mario Gaspar,27,Spain,80,80,12000000.0,35000.0,2081,Right,2.0,3.0,3.0,High/ Medium,Normal,Yes,RB,2.0,"Jul 1, 2008",0,2023,6'0,163lbs,72+2,72+2,72+2,72+2,71+2,71+2,71+2,72+2,70+2,70+2,70+2,73+2,72+2,72+2,72+2,73+2,78+2,77+2,77+2,77+2,78+2,78+2,78+2,78+2,78+2,78+2,79.0,68.0,65.0,77.0,77.0,73.0,75.0,54.0,69.0,76.0,76.0,80.0,68.0,79.0,60.0,81.0,73.0,77.0,79.0,69.0,78.0,80.0,64.0,57.0,50.0,69.0,81.0,81.0,82.0,9.0,12.0,8.0,9.0,15.0,€25.2M,Defender,26-30
Canales,27,Spain,80,80,15500000.0,30000.0,1875,Left,2.0,3.0,3.0,High/ Medium,Lean,Yes,RCM,6.0,"Jul 3, 2018",0,2022,5'11,163lbs,71+2,71+2,71+2,77+2,77+2,77+2,77+2,77+2,78+2,78+2,78+2,76+2,73+2,73+2,73+2,76+2,59+2,59+2,59+2,59+2,59+2,54+2,47+2,47+2,47+2,54+2,79.0,77.0,38.0,84.0,63.0,81.0,81.0,79.0,70.0,80.0,67.0,62.0,69.0,79.0,69.0,71.0,36.0,55.0,56.0,78.0,55.0,50.0,81.0,82.0,66.0,65.0,60.0,23.0,16.0,15.0,12.0,16.0,13.0,12.0,€32.6M,Midfielder,26-30
Iago Falqué,28,Spain,80,80,15000000.0,59000.0,1951,Left,3.0,3.0,4.0,High/ High,Normal,Yes,RW,14.0,"Jan 4, 2017",0,2022,5'9,152lbs,74+3,74+3,74+3,80+3,79+3,79+3,79+3,80+3,80+3,80+3,80+3,79+3,74+3,74+3,74+3,79+3,62+3,59+3,59+3,59+3,62+3,58+3,48+3,48+3,48+3,58+3,78.0,75.0,53.0,82.0,69.0,84.0,80.0,75.0,74.0,85.0,79.0,76.0,85.0,78.0,85.0,70.0,36.0,74.0,53.0,75.0,48.0,26.0,80.0,78.0,77.0,78.0,54.0,36.0,32.0,15.0,5.0,14.0,13.0,7.0,€25.5M,Attacker,26-30
