Name,Age,Nationality,Overall,Potential,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,PositionClass,Age_Ranges
Raphaelito Anjos,30,Brazil,82,82,14000000.0,32000.0,1191,Right,1.0,2.0,1.0,Medium/ Medium,Normal,No,GK,1.0,"Jan 1, 2018",0,2021,6'3,187lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,8.0,11.0,18.0,8.0,9.0,9.0,18.0,16.0,21.0,41.0,42.0,34.0,82.0,41.0,21.0,67.0,29.0,79.0,7.0,34.0,23.0,27.0,71.0,14.0,67.0,20.0,17.0,13.0,79.0,84.0,77.0,83.0,78.0,€25.2M,Goalkeeper,26-30
Malcom,21,Brazil,82,89,31500000.0,140000.0,1984,Left,2.0,4.0,4.0,Medium/ Medium,Normal,No,RW,14.0,"Jul 24, 2018",0,2023,5'8,163lbs,77+2,77+2,77+2,82+2,81+2,81+2,81+2,82+2,82+2,82+2,82+2,81+2,75+2,75+2,75+2,81+2,58+2,55+2,55+2,55+2,58+2,53+2,43+2,43+2,43+2,53+2,79.0,75.0,57.0,82.0,71.0,85.0,77.0,81.0,73.0,85.0,87.0,82.0,92.0,80.0,84.0,85.0,58.0,74.0,64.0,85.0,53.0,26.0,79.0,83.0,68.0,78.0,21.0,28.0,17.0,8.0,14.0,15.0,7.0,9.0,€70.9M,Attacker,16-21
Fred,25,Brazil,82,84,26500000.0,140000.0,2180,Left,1.0,4.0,4.0,High/ High,Lean,No,CM,17.0,"Jun 21, 2018",0,2023,5'7,141lbs,74+2,74+2,74+2,77+2,77+2,77+2,77+2,77+2,79+2,79+2,79+2,78+2,80+2,80+2,80+2,78+2,78+2,79+2,79+2,79+2,78+2,77+2,73+2,73+2,73+2,77+2,67.0,74.0,55.0,85.0,70.0,79.0,70.0,72.0,80.0,86.0,77.0,79.0,84.0,82.0,87.0,76.0,83.0,87.0,61.0,76.0,73.0,80.0,69.0,76.0,65.0,82.0,76.0,78.0,69.0,7.0,16.0,15.0,11.0,15.0,€51M,Midfielder,22-25
Rafinha,25,Brazil,82,87,29500000.0,165000.0,2091,Left,2.0,4.0,4.0,High/ High,Normal,Yes,CAM,12.0,"Jul 1, 2013",0,2020,5'9,157lbs,75+2,75+2,75+2,79+2,79+2,79+2,79+2,79+2,81+2,81+2,81+2,78+2,79+2,79+2,79+2,78+2,73+2,73+2,73+2,73+2,73+2,71+2,68+2,68+2,68+2,71+2,72.0,73.0,55.0,86.0,76.0,87.0,75.0,61.0,76.0,84.0,71.0,70.0,80.0,79.0,80.0,79.0,73.0,67.0,66.0,82.0,44.0,70.0,77.0,81.0,67.0,80.0,68.0,74.0,66.0,11.0,6.0,15.0,13.0,7.0,€62.7M,Midfielder,22-25
Gabriel Paulista,27,Brazil,82,83,21000000.0,44000.0,1959,Right,2.0,2.0,2.0,Low/ High,Lean,Yes,LCB,5.0,"Aug 18, 2017",0,2022,6'2,174lbs,62+2,62+2,62+2,63+2,62+2,62+2,62+2,63+2,64+2,64+2,64+2,66+2,68+2,68+2,68+2,66+2,75+2,77+2,77+2,77+2,75+2,77+2,81+2,81+2,81+2,77+2,67.0,42.0,81.0,74.0,48.0,60.0,57.0,46.0,69.0,69.0,71.0,74.0,69.0,80.0,67.0,61.0,83.0,72.0,82.0,50.0,82.0,82.0,51.0,65.0,51.0,71.0,82.0,83.0,83.0,15.0,6.0,15.0,15.0,7.0,€45.7M,Defender,26-30
Willian José,26,Brazil,82,83,26500000.0,44000.0,1945,Right,2.0,4.0,4.0,Medium/ Low,Normal,Yes,ST,12.0,"Jul 31, 2016",0,2024,6'2,205lbs,81+2,81+2,81+2,74+2,78+2,78+2,78+2,74+2,75+2,75+2,75+2,73+2,69+2,69+2,69+2,73+2,56+2,57+2,57+2,57+2,56+2,54+2,55+2,55+2,55+2,54+2,54.0,84.0,84.0,78.0,80.0,79.0,68.0,71.0,50.0,80.0,62.0,65.0,65.0,81.0,43.0,84.0,72.0,73.0,90.0,77.0,65.0,35.0,87.0,68.0,80.0,75.0,40.0,32.0,30.0,15.0,14.0,16.0,15.0,8.0,€57.6M,Attacker,26-30
Taison,30,Brazil,82,82,21000000.0,1000.0,2055,Right,2.0,3.0,4.0,Medium/ Medium,Lean,No,LM,7.0,"Jan 11, 2013",0,2021,5'8,141lbs,77+2,77+2,77+2,81+2,81+2,81+2,81+2,81+2,81+2,81+2,81+2,81+2,76+2,76+2,76+2,81+2,67+2,64+2,64+2,64+2,67+2,64+2,55+2,55+2,55+2,64+2,73.0,76.0,56.0,77.0,82.0,87.0,52.0,73.0,75.0,85.0,93.0,91.0,90.0,79.0,83.0,83.0,62.0,79.0,62.0,83.0,56.0,49.0,74.0,79.0,72.0,74.0,38.0,53.0,40.0,7.0,7.0,11.0,15.0,13.0,€44.1M,Midfielder,26-30
Jardel,32,Brazil,82,82,12500000.0,17000.0,1687,Right,2.0,2.0,2.0,Medium/ High,Normal,No,LCB,33.0,"Jan 1, 2011",0,2021,6'4,192lbs,55+2,55+2,55+2,51+2,53+2,53+2,53+2,51+2,53+2,53+2,53+2,54+2,59+2,59+2,59+2,54+2,69+2,73+2,73+2,73+2,69+2,71+2,81+2,81+2,81+2,71+2,46.0,38.0,85.0,68.0,27.0,52.0,30.0,35.0,53.0,60.0,50.0,63.0,35.0,77.0,34.0,58.0,77.0,68.0,89.0,37.0,83.0,82.0,30.0,49.0,57.0,71.0,85.0,84.0,78.0,7.0,16.0,11.0,16.0,7.0,€25M,Defender,31-35
Dani Alves,35,Brazil,82,82,4800000.0,62000.0,2197,Right,4.0,3.0,4.0,High/ Low,Normal,Yes,RB,13.0,"Jul 12, 2017",0,2019,5'8,150lbs,74+3,74+3,74+3,79+3,78+3,78+3,78+3,79+3,79+3,79+3,79+3,79+3,79+3,79+3,79+3,79+3,79+3,78+3,78+3,78+3,79+3,79+3,75+3,75+3,75+3,79+3,85.0,61.0,72.0,81.0,68.0,84.0,80.0,74.0,79.0,86.0,77.0,79.0,84.0,77.0,87.0,86.0,80.0,74.0,55.0,78.0,78.0,79.0,74.0,78.0,70.0,80.0,72.0,79.0,82.0,5.0,11.0,9.0,6.0,7.0,€8.9M,Defender,31-35
Laure Santeiro,30,Brazil,81,81,17000000.0,40000.0,1853,Left,1.0,5.0,4.0,Medium/ Medium,Lean,No,CAM,8.0,"Jan 1, 2018",0,2021,5'7,139lbs,72+2,72+2,72+2,79+2,78+2,78+2,78+2,79+2,80+2,80+2,80+2,79+2,73+2,73+2,73+2,79+2,57+2,53+2,53+2,53+2,57+2,51+2,38+2,38+2,38+2,51+2,73.0,72.0,44.0,79.0,67.0,82.0,56.0,75.0,80.0,82.0,86.0,78.0,89.0,80.0,88.0,67.0,44.0,67.0,48.0,75.0,41.0,31.0,82.0,80.0,74.0,77.0,29.0,13.0,23.0,9.0,7.0,8.0,14.0,10.0,€32.3M,Midfielder,26-30
Hulk,31,Brazil,81,81,15500000.0,25000.0,2102,Left,4.0,3.0,4.0,High/ Medium,Stocky,Yes,RCM,10.0,"Jul 1, 2017",0,2020,5'11,187lbs,81+3,81+3,81+3,79+3,81+3,81+3,81+3,79+3,79+3,79+3,79+3,79+3,75+3,75+3,75+3,79+3,65+3,65+3,65+3,65+3,65+3,61+3,59+3,59+3,59+3,61+3,76.0,81.0,69.0,78.0,73.0,82.0,78.0,81.0,72.0,79.0,81.0,80.0,69.0,82.0,59.0,94.0,69.0,86.0,92.0,90.0,83.0,48.0,82.0,75.0,78.0,75.0,50.0,41.0,28.0,6.0,10.0,7.0,11.0,12.0,€34.1M,Midfielder,31-35
Renato Augusto,30,Brazil,81,81,16500000.0,28000.0,2090,Right,2.0,4.0,3.0,Medium/ Medium,Normal,No,LCM,5.0,"Jan 8, 2016",0,2021,6'1,190lbs,73+2,73+2,73+2,76+2,76+2,76+2,76+2,76+2,78+2,78+2,78+2,77+2,79+2,79+2,79+2,77+2,74+2,76+2,76+2,76+2,74+2,72+2,70+2,70+2,70+2,72+2,75.0,65.0,57.0,81.0,77.0,82.0,80.0,75.0,81.0,81.0,66.0,67.0,66.0,81.0,66.0,81.0,49.0,81.0,76.0,81.0,58.0,72.0,75.0,81.0,68.0,68.0,75.0,73.0,64.0,6.0,11.0,16.0,15.0,8.0,€36.3M,Midfielder,26-30
Raffael,33,Brazil,81,81,11000000.0,41000.0,2038,Right,2.0,4.0,4.0,High/ Medium,Lean,Yes,CF,11.0,"Jul 1, 2013",0,2019,5'9,152lbs,77+2,77+2,77+2,80+2,80+2,80+2,80+2,80+2,81+2,81+2,81+2,79+2,76+2,76+2,76+2,79+2,62+2,62+2,62+2,62+2,62+2,58+2,54+2,54+2,54+2,58+2,78.0,78.0,63.0,83.0,83.0,87.0,79.0,77.0,76.0,85.0,74.0,66.0,83.0,82.0,83.0,77.0,70.0,62.0,62.0,74.0,66.0,45.0,82.0,81.0,72.0,79.0,43.0,42.0,31.0,12.0,10.0,5.0,13.0,14.0,€18.7M,Attacker,31-35
Welington Dano,30,Brazil,80,80,10500000.0,34000.0,2068,Left,1.0,4.0,4.0,Medium/ Medium,Lean,No,LB,5.0,"Jan 1, 2018",0,2021,5'10,152lbs,67+2,67+2,67+2,74+2,71+2,71+2,71+2,74+2,73+2,73+2,73+2,76+2,75+2,75+2,75+2,76+2,79+2,76+2,76+2,76+2,79+2,78+2,74+2,74+2,74+2,78+2,82.0,51.0,69.0,78.0,47.0,77.0,83.0,52.0,71.0,78.0,78.0,80.0,83.0,80.0,81.0,55.0,71.0,89.0,68.0,53.0,69.0,77.0,72.0,75.0,61.0,82.0,70.0,77.0,81.0,16.0,15.0,15.0,7.0,7.0,€20M,Defender,26-30
Everton Andrão,34,Brazil,80,80,4500000.0,34000.0,2050,Right,1.0,4.0,2.0,High/ High,Stocky,No,CDM,6.0,"Jan 1, 2018",0,2021,5'10,165lbs,66+2,66+2,66+2,70+2,69+2,69+2,69+2,70+2,71+2,71+2,71+2,72+2,75+2,75+2,75+2,72+2,77+2,78+2,78+2,78+2,77+2,77+2,75+2,75+2,75+2,77+2,75.0,58.0,59.0,78.0,58.0,75.0,48.0,73.0,75.0,77.0,69.0,68.0,78.0,78.0,77.0,72.0,67.0,89.0,71.0,64.0,81.0,79.0,54.0,73.0,61.0,68.0,80.0,81.0,77.0,9.0,9.0,14.0,15.0,8.0,€8.5M,Midfielder,31-35
Raúl,28,Brazil,80,80,12000000.0,19000.0,1830,Left,1.0,3.0,2.0,Medium/ Medium,Normal,No,CB,34.0,"Jul 1, 2017",0,2022,6'2,179lbs,61+2,61+2,61+2,56+2,57+2,57+2,57+2,56+2,58+2,58+2,58+2,58+2,63+2,63+2,63+2,58+2,69+2,73+2,73+2,73+2,69+2,71+2,79+2,79+2,79+2,71+2,56.0,50.0,86.0,68.0,49.0,56.0,37.0,43.0,62.0,60.0,52.0,51.0,59.0,77.0,52.0,67.0,85.0,75.0,85.0,54.0,88.0,81.0,46.0,53.0,51.0,75.0,78.0,82.0,76.0,10.0,9.0,7.0,13.0,12.0,€24M,Defender,26-30
Bernard,25,Brazil,80,81,17500000.0,97000.0,1917,Right,2.0,4.0,4.0,High/ Medium,Lean,No,LM,20.0,"Aug 9, 2018",0,2022,5'5,132lbs,73+2,73+2,73+2,79+2,78+2,78+2,78+2,79+2,78+2,78+2,78+2,78+2,72+2,72+2,72+2,78+2,62+2,56+2,56+2,56+2,62+2,58+2,45+2,45+2,45+2,58+2,77.0,71.0,59.0,76.0,68.0,82.0,73.0,69.0,68.0,84.0,94.0,86.0,94.0,80.0,96.0,76.0,61.0,68.0,34.0,65.0,41.0,42.0,72.0,77.0,57.0,71.0,31.0,39.0,25.0,6.0,11.0,13.0,10.0,12.0,€34.6M,Midfielder,22-25
Ismaily,28,Brazil,80,80,11500000.0,1000.0,2073,Left,1.0,2.0,4.0,High/ High,Stocky,No,LB,31.0,"Feb 14, 2013",0,2023,5'10,181lbs,73+2,73+2,73+2,78+2,77+2,77+2,77+2,78+2,77+2,77+2,77+2,79+2,77+2,77+2,77+2,79+2,79+2,76+2,76+2,76+2,79+2,78+2,73+2,73+2,73+2,78+2,80.0,60.0,59.0,81.0,55.0,83.0,65.0,50.0,67.0,81.0,84.0,80.0,72.0,81.0,82.0,75.0,59.0,88.0,75.0,73.0,63.0,79.0,82.0,71.0,51.0,79.0,77.0,74.0,75.0,8.0,8.0,14.0,11.0,10.0,€24.2M,Defender,26-30
Maicon,29,Brazil,80,80,11500000.0,63000.0,1873,Right,2.0,3.0,2.0,Medium/ High,Normal,No,CB,3.0,"Jul 1, 2017",0,2021,6'3,196lbs,60+2,60+2,60+2,56+2,57+2,57+2,57+2,56+2,56+2,56+2,56+2,59+2,63+2,63+2,63+2,59+2,70+2,73+2,73+2,73+2,70+2,71+2,79+2,79+2,79+2,71+2,70.0,40.0,83.0,67.0,29.0,55.0,70.0,74.0,75.0,60.0,52.0,60.0,33.0,66.0,45.0,85.0,71.0,70.0,90.0,67.0,88.0,79.0,44.0,52.0,52.0,71.0,82.0,82.0,76.0,15.0,11.0,14.0,10.0,6.0,€21.9M,Defender,26-30
Marcelo,31,Brazil,80,80,10000000.0,64000.0,1792,Right,2.0,2.0,2.0,Low/ Medium,Normal,No,RCB,6.0,"Jul 17, 2017",0,2021,6'3,187lbs,59+2,59+2,59+2,53+2,56+2,56+2,56+2,53+2,57+2,57+2,57+2,57+2,64+2,64+2,64+2,57+2,68+2,75+2,75+2,75+2,68+2,70+2,79+2,79+2,79+2,70+2,36.0,48.0,83.0,70.0,42.0,51.0,39.0,41.0,72.0,65.0,54.0,54.0,49.0,71.0,47.0,76.0,81.0,85.0,90.0,30.0,83.0,81.0,39.0,57.0,51.0,71.0,80.0,82.0,73.0,16.0,15.0,10.0,7.0,14.0,€19M,Defender,31-35
Alexandre Pato,28,Brazil,80,80,15500000.0,35000.0,1944,Right,3.0,3.0,4.0,High/ Low,Normal,Yes,ST,10.0,"Sep 28, 2017",0,2019,5'11,179lbs,77+3,77+3,77+3,77+3,78+3,78+3,78+3,77+3,76+3,76+3,76+3,75+3,67+3,67+3,67+3,75+3,56+3,52+3,52+3,52+3,56+3,52+3,47+3,47+3,47+3,52+3,68.0,80.0,69.0,75.0,75.0,81.0,81.0,70.0,53.0,80.0,84.0,85.0,83.0,78.0,69.0,76.0,78.0,67.0,72.0,73.0,63.0,29.0,79.0,66.0,74.0,74.0,35.0,23.0,19.0,16.0,7.0,13.0,15.0,8.0,€33.3M,Attacker,26-30
Dante,34,Brazil,80,80,4500000.0,37000.0,1820,Left,3.0,4.0,2.0,Medium/ High,Normal,Yes,CB,31.0,"Aug 23, 2016",0,2019,6'2,187lbs,59+3,59+3,59+3,57+3,58+3,58+3,58+3,57+3,61+3,61+3,61+3,59+3,68+3,68+3,68+3,59+3,69+3,76+3,76+3,76+3,69+3,70+3,78+3,78+3,78+3,70+3,58.0,47.0,80.0,74.0,44.0,57.0,51.0,55.0,76.0,74.0,38.0,41.0,52.0,76.0,64.0,64.0,65.0,62.0,81.0,53.0,74.0,79.0,41.0,62.0,57.0,78.0,82.0,82.0,80.0,14.0,8.0,10.0,6.0,13.0,€8.5M,Defender,31-35
David Neres,21,Brazil,79,86,18000000.0,18000.0,1884,Left,2.0,3.0,5.0,High/ Medium,Normal,No,RW,7.0,"Feb 1, 2017",0,2022,5'9,146lbs,73+2,73+2,73+2,78+2,78+2,78+2,78+2,78+2,78+2,78+2,78+2,77+2,70+2,70+2,70+2,77+2,60+2,55+2,55+2,55+2,60+2,56+2,47+2,47+2,47+2,56+2,66.0,76.0,50.0,78.0,72.0,87.0,65.0,52.0,52.0,84.0,85.0,86.0,91.0,72.0,84.0,72.0,58.0,73.0,63.0,65.0,52.0,37.0,73.0,78.0,69.0,78.0,32.0,32.0,32.0,14.0,10.0,5.0,13.0,6.0,€28.8M,Attacker,16-21
Raphinha,21,Brazil,79,86,18000000.0,13000.0,2018,Left,1.0,3.0,4.0,High/ Medium,Lean,No,RM,21.0,"Jul 1, 2018",0,2022,5'9,150lbs,74+2,74+2,74+2,78+2,77+2,77+2,77+2,78+2,77+2,77+2,77+2,78+2,72+2,72+2,72+2,78+2,65+2,61+2,61+2,61+2,65+2,61+2,53+2,53+2,53+2,61+2,76.0,75.0,45.0,73.0,69.0,81.0,77.0,74.0,62.0,80.0,88.0,86.0,86.0,79.0,82.0,80.0,70.0,87.0,65.0,74.0,74.0,52.0,79.0,73.0,68.0,81.0,45.0,41.0,27.0,8.0,7.0,13.0,8.0,14.0,€39.6M,Midfielder,16-21
Richarlison,21,Brazil,79,86,18000000.0,79000.0,2009,Right,1.0,5.0,4.0,High/ High,Normal,Yes,ST,30.0,"Jul 24, 2018",0,2023,5'11,154lbs,78+2,78+2,78+2,77+2,78+2,78+2,78+2,77+2,76+2,76+2,76+2,77+2,70+2,70+2,70+2,77+2,62+2,60+2,60+2,60+2,62+2,60+2,57+2,57+2,57+2,60+2,69.0,79.0,75.0,75.0,64.0,84.0,71.0,65.0,59.0,79.0,83.0,85.0,78.0,78.0,74.0,80.0,80.0,78.0,76.0,64.0,82.0,35.0,78.0,72.0,69.0,77.0,46.0,44.0,36.0,12.0,7.0,8.0,11.0,13.0,€37.8M,Attacker,16-21
Luimo Boas Santos,30,Brazil,79,79,12000000.0,26000.0,1895,Right,1.0,4.0,4.0,High/ Medium,Normal,No,ST,11.0,"Jan 1, 2018",0,2021,5'9,161lbs,78+2,78+2,78+2,76+2,79+2,79+2,79+2,76+2,78+2,78+2,78+2,74+2,69+2,69+2,69+2,74+2,52+2,50+2,50+2,50+2,52+2,49+2,43+2,43+2,43+2,49+2,42.0,79.0,73.0,74.0,76.0,82.0,79.0,60.0,56.0,78.0,86.0,82.0,83.0,82.0,69.0,75.0,82.0,80.0,67.0,82.0,43.0,20.0,82.0,75.0,74.0,73.0,27.0,20.0,19.0,9.0,12.0,8.0,10.0,9.0,€22.8M,Attacker,26-30
Gabri Prestão,26,Brazil,79,79,9000000.0,24000.0,1153,Right,1.0,3.0,1.0,Medium/ Medium,Normal,No,GK,12.0,"Jan 1, 2018",0,2021,6'1,176lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,9.0,7.0,11.0,8.0,18.0,12.0,13.0,12.0,20.0,58.0,62.0,66.0,76.0,43.0,15.0,60.0,23.0,60.0,12.0,35.0,12.0,5.0,60.0,15.0,64.0,22.0,9.0,16.0,81.0,75.0,71.0,77.0,82.0,€17.1M,Goalkeeper,26-30
Melvin Parrela,30,Brazil,79,79,9500000.0,20000.0,2099,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,LCM,14.0,"Jan 1, 2018",0,2021,6'2,194lbs,73+2,73+2,73+2,69+2,72+2,72+2,72+2,69+2,72+2,72+2,72+2,70+2,74+2,74+2,74+2,70+2,74+2,77+2,77+2,77+2,74+2,75+2,79+2,79+2,79+2,75+2,52.0,68.0,83.0,78.0,67.0,72.0,64.0,68.0,72.0,74.0,62.0,78.0,67.0,75.0,69.0,75.0,71.0,87.0,82.0,70.0,84.0,72.0,67.0,72.0,72.0,76.0,82.0,84.0,77.0,15.0,7.0,16.0,9.0,8.0,€18.1M,Midfielder,26-30
Antônio Chiamuloira,30,Brazil,79,79,9500000.0,30000.0,1813,Left,1.0,3.0,2.0,Medium/ Medium,Normal,No,CB,15.0,"Jan 1, 2018",0,2018,6'0,174lbs,55+2,55+2,55+2,54+2,53+2,53+2,53+2,54+2,55+2,55+2,55+2,57+2,61+2,61+2,61+2,57+2,69+2,73+2,73+2,73+2,69+2,72+2,78+2,78+2,78+2,72+2,55.0,51.0,76.0,68.0,44.0,44.0,54.0,50.0,72.0,62.0,67.0,72.0,49.0,79.0,49.0,43.0,88.0,62.0,81.0,51.0,88.0,77.0,24.0,47.0,66.0,70.0,81.0,78.0,81.0,9.0,14.0,13.0,8.0,10.0,€18.1M,Defender,26-30
Maikel Catarino,34,Brazil,79,79,3600000.0,38000.0,1953,Right,1.0,3.0,3.0,High/ Medium,Normal,No,RB,2.0,"Jan 1, 2018",0,2021,5'10,165lbs,64+2,64+2,64+2,71+2,68+2,68+2,68+2,71+2,69+2,69+2,69+2,73+2,72+2,72+2,72+2,73+2,78+2,75+2,75+2,75+2,78+2,78+2,73+2,73+2,73+2,78+2,81.0,48.0,69.0,73.0,49.0,78.0,55.0,49.0,75.0,77.0,83.0,76.0,82.0,81.0,75.0,52.0,51.0,85.0,62.0,56.0,62.0,77.0,57.0,61.0,41.0,54.0,79.0,78.0,76.0,15.0,13.0,12.0,10.0,15.0,€6.8M,Defender,31-35
Otávio,23,Brazil,79,85,17500000.0,15000.0,1963,Right,1.0,3.0,4.0,Medium/ Medium,Lean,No,RM,25.0,"Sep 1, 2014",0,2021,5'8,157lbs,71+2,71+2,71+2,77+2,76+2,76+2,76+2,77+2,78+2,78+2,78+2,77+2,73+2,73+2,73+2,77+2,63+2,62+2,62+2,62+2,63+2,59+2,53+2,53+2,53+2,59+2,78.0,67.0,56.0,77.0,63.0,84.0,74.0,72.0,74.0,83.0,76.0,74.0,86.0,80.0,82.0,67.0,57.0,68.0,54.0,68.0,73.0,46.0,76.0,79.0,72.0,80.0,52.0,41.0,27.0,11.0,12.0,9.0,10.0,15.0,€38.5M,Midfielder,22-25
Danilo,26,Brazil,79,80,12000000.0,110000.0,2128,Right,2.0,4.0,3.0,High/ Medium,Lean,Yes,RB,3.0,"Jul 23, 2017",0,2022,6'0,172lbs,73+2,73+2,73+2,73+2,73+2,73+2,73+2,73+2,72+2,72+2,72+2,73+2,74+2,74+2,74+2,73+2,77+2,76+2,76+2,76+2,77+2,77+2,76+2,76+2,76+2,77+2,74.0,61.0,69.0,77.0,72.0,73.0,76.0,76.0,69.0,79.0,73.0,76.0,70.0,79.0,65.0,85.0,74.0,82.0,76.0,74.0,75.0,81.0,75.0,64.0,67.0,69.0,78.0,77.0,78.0,14.0,5.0,15.0,14.0,5.0,€23.1M,Defender,26-30
Elkeson,28,Brazil,79,79,13000000.0,25000.0,2058,Right,2.0,4.0,4.0,High/ Medium,Stocky,No,ST,9.0,"Jan 21, 2016",0,2020,5'11,170lbs,77+2,77+2,77+2,75+2,77+2,77+2,77+2,75+2,76+2,76+2,76+2,75+2,72+2,72+2,72+2,75+2,63+2,63+2,63+2,63+2,63+2,62+2,59+2,59+2,59+2,62+2,67.0,75.0,79.0,75.0,76.0,76.0,76.0,80.0,66.0,77.0,86.0,76.0,77.0,75.0,74.0,86.0,76.0,79.0,77.0,72.0,68.0,56.0,77.0,78.0,85.0,76.0,30.0,57.0,35.0,9.0,16.0,7.0,8.0,7.0,€28.6M,Attacker,26-30
Ricardo Goulart,27,Brazil,79,80,14500000.0,25000.0,1975,Right,2.0,4.0,4.0,High/ Medium,Normal,No,CF,11.0,"Jan 13, 2015",0,2020,5'11,176lbs,77+2,77+2,77+2,78+2,78+2,78+2,78+2,78+2,78+2,78+2,78+2,78+2,73+2,73+2,73+2,78+2,61+2,59+2,59+2,59+2,61+2,58+2,52+2,52+2,52+2,58+2,73.0,77.0,76.0,81.0,74.0,78.0,70.0,66.0,74.0,81.0,80.0,77.0,72.0,76.0,80.0,76.0,66.0,75.0,65.0,74.0,61.0,33.0,83.0,77.0,72.0,75.0,37.0,41.0,34.0,9.0,14.0,8.0,8.0,7.0,€33M,Attacker,26-30
Rafael,27,Brazil,79,79,10500000.0,60000.0,2108,Right,2.0,3.0,4.0,High/ Medium,Normal,Yes,RB,4.0,"Aug 3, 2015",0,2019,5'8,172lbs,71+2,71+2,71+2,75+2,74+2,74+2,74+2,75+2,74+2,74+2,74+2,76+2,75+2,75+2,75+2,76+2,78+2,76+2,76+2,76+2,78+2,77+2,75+2,75+2,75+2,77+2,77.0,53.0,64.0,77.0,59.0,80.0,77.0,51.0,70.0,78.0,84.0,78.0,79.0,80.0,83.0,72.0,82.0,82.0,73.0,62.0,85.0,79.0,79.0,72.0,58.0,76.0,73.0,77.0,77.0,14.0,7.0,6.0,12.0,8.0,€20M,Defender,26-30
Souza,29,Brazil,79,79,10000000.0,44000.0,2043,Right,2.0,4.0,3.0,Medium/ Medium,Normal,No,CDM,6.0,"Aug 23, 2018",0,2021,6'2,176lbs,69+2,69+2,69+2,69+2,70+2,70+2,70+2,69+2,70+2,70+2,70+2,71+2,74+2,74+2,74+2,71+2,76+2,78+2,78+2,78+2,76+2,76+2,78+2,78+2,78+2,76+2,63.0,55.0,75.0,76.0,44.0,71.0,68.0,61.0,73.0,78.0,68.0,71.0,69.0,75.0,66.0,77.0,65.0,92.0,83.0,71.0,83.0,80.0,66.0,67.0,63.0,74.0,79.0,81.0,76.0,10.0,12.0,7.0,10.0,8.0,€17M,Midfielder,26-30
Alex Teixeira,28,Brazil,79,79,13000000.0,30000.0,2039,Right,3.0,4.0,4.0,High/ Medium,Normal,No,LS,10.0,"Feb 5, 2016",0,2019,5'8,154lbs,76+3,76+3,76+3,80+3,79+3,79+3,79+3,80+3,80+3,80+3,80+3,79+3,75+3,75+3,75+3,79+3,66+3,64+3,64+3,64+3,66+3,63+3,55+3,55+3,55+3,63+3,63.0,77.0,54.0,80.0,78.0,80.0,73.0,49.0,70.0,81.0,93.0,90.0,90.0,82.0,83.0,72.0,82.0,83.0,72.0,75.0,52.0,67.0,80.0,79.0,74.0,84.0,30.0,35.0,43.0,10.0,9.0,14.0,7.0,12.0,€28M,Attacker,26-30
Mariano,32,Brazil,79,79,7000000.0,57000.0,2106,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,RB,2.0,"Jul 17, 2017",0,2020,5'10,152lbs,71+2,71+2,71+2,75+2,74+2,74+2,74+2,75+2,74+2,74+2,74+2,77+2,75+2,75+2,75+2,77+2,78+2,75+2,75+2,75+2,78+2,77+2,72+2,72+2,72+2,77+2,83.0,54.0,59.0,76.0,58.0,75.0,82.0,56.0,75.0,82.0,87.0,79.0,74.0,77.0,73.0,84.0,70.0,92.0,70.0,68.0,76.0,72.0,74.0,69.0,61.0,70.0,71.0,72.0,81.0,10.0,12.0,12.0,9.0,13.0,€13.3M,Defender,31-35
Fernando,30,Brazil,79,79,9500000.0,57000.0,1939,Right,2.0,2.0,3.0,Medium/ High,Lean,Yes,CDM,25.0,"Aug 4, 2017",0,2020,6'0,168lbs,66+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,68+2,68+2,68+2,68+2,72+2,72+2,72+2,68+2,75+2,78+2,78+2,78+2,75+2,75+2,78+2,78+2,78+2,75+2,62.0,54.0,70.0,78.0,41.0,68.0,65.0,53.0,76.0,72.0,61.0,62.0,71.0,77.0,57.0,76.0,74.0,89.0,80.0,68.0,84.0,82.0,59.0,62.0,54.0,76.0,78.0,80.0,81.0,1.0,1.0,1.0,1.0,1.0,€18.1M,Midfielder,26-30
