Name,Age,Nationality,Overall,Potential,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause
Morata,25,Spain,82,85,28500000.0,135000.0,1886,Right,3.0,4.0,3.0,High/ High,Normal,Yes,ST,7.0,"Jul 21, 2017",0,2022,6.2,187.0,81.0,81.0,81.0,79.0,80.0,80.0,80.0,79.0,78.0,78.0,78.0,77.0,68.0,68.0,68.0,77.0,56.0,52.0,52.0,52.0,56.0,52.0,48.0,48.0,48.0,52.0,73.0,80.0,86.0,78.0,80.0,83.0,76.0,44.0,51.0,82.0,76.0,86.0,66.0,79.0,60.0,80.0,84.0,68.0,78.0,72.0,56.0,24.0,85.0,76.0,70.0,76.0,37.0,14.0,20.0,4.0,5.0,4.0,4.0,5.0,€54.9M
Pablo Sarabia,26,Spain,82,83,26000000.0,26000.0,2027,Left,2.0,4.0,4.0,High/ Medium,Normal,Yes,RCM,17.0,"Jul 1, 2016",0,2020,5.9,154.0,76.0,76.0,76.0,81.0,80.0,80.0,80.0,81.0,81.0,81.0,81.0,81.0,77.0,77.0,77.0,81.0,68.0,65.0,65.0,65.0,68.0,65.0,56.0,56.0,56.0,65.0,86.0,78.0,61.0,83.0,64.0,86.0,84.0,74.0,77.0,84.0,75.0,76.0,80.0,77.0,81.0,76.0,40.0,72.0,58.0,77.0,46.0,50.0,79.0,84.0,69.0,74.0,57.0,49.0,46.0,16.0,7.0,15.0,6.0,14.0,€56.6M
Luis Alberto,25,Spain,82,85,28500000.0,67000.0,1941,Right,2.0,3.0,4.0,High/ Medium,Lean,Yes,CF,10.0,"Aug 31, 2016",0,2022,6.0,163.0,77.0,77.0,77.0,82.0,82.0,82.0,82.0,82.0,84.0,84.0,84.0,82.0,79.0,79.0,79.0,82.0,60.0,59.0,59.0,59.0,60.0,54.0,44.0,44.0,44.0,54.0,76.0,80.0,49.0,88.0,76.0,86.0,86.0,81.0,87.0,88.0,77.0,72.0,79.0,83.0,74.0,77.0,54.0,73.0,67.0,77.0,29.0,28.0,81.0,87.0,56.0,72.0,44.0,25.0,18.0,6.0,8.0,6.0,12.0,11.0,€50.6M
Jonathan Viera,28,Spain,82,82,22500000.0,31000.0,2152,Right,2.0,4.0,4.0,High/ Low,Normal,Yes,LF,23.0,"Feb 19, 2018",0,2020,5.7,141.0,73.0,73.0,73.0,80.0,79.0,79.0,79.0,80.0,81.0,81.0,81.0,80.0,80.0,80.0,80.0,80.0,73.0,73.0,73.0,73.0,73.0,70.0,64.0,64.0,64.0,70.0,75.0,78.0,41.0,84.0,65.0,84.0,80.0,76.0,78.0,82.0,86.0,76.0,89.0,81.0,92.0,70.0,88.0,79.0,67.0,79.0,56.0,73.0,72.0,84.0,74.0,80.0,56.0,68.0,55.0,16.0,16.0,9.0,14.0,9.0,€49.5M
Bartra,27,Spain,82,83,21000000.0,32000.0,2032,Right,3.0,3.0,3.0,High/ Medium,Lean,Yes,CB,5.0,"Jan 30, 2018",0,2023,6.0,161.0,68.0,68.0,68.0,69.0,71.0,71.0,71.0,69.0,72.0,72.0,72.0,71.0,75.0,75.0,75.0,71.0,75.0,79.0,79.0,79.0,75.0,76.0,80.0,80.0,80.0,76.0,55.0,55.0,82.0,79.0,43.0,70.0,66.0,45.0,78.0,80.0,75.0,72.0,72.0,82.0,71.0,66.0,89.0,67.0,71.0,62.0,80.0,86.0,61.0,75.0,52.0,76.0,77.0,83.0,80.0,10.0,15.0,13.0,12.0,8.0,€45.7M
Víctor Ruiz,29,Spain,82,83,19500000.0,43000.0,1830,Left,2.0,2.0,2.0,Medium/ Medium,Normal,Yes,LCB,6.0,"Jul 1, 2015",0,2019,6.1,172.0,57.0,57.0,57.0,56.0,57.0,57.0,57.0,56.0,59.0,59.0,59.0,59.0,66.0,66.0,66.0,59.0,72.0,77.0,77.0,77.0,72.0,74.0,81.0,81.0,81.0,74.0,54.0,37.0,77.0,74.0,39.0,53.0,67.0,46.0,70.0,71.0,55.0,59.0,56.0,78.0,58.0,59.0,78.0,72.0,87.0,38.0,82.0,83.0,39.0,56.0,46.0,72.0,81.0,84.0,85.0,12.0,8.0,6.0,6.0,14.0,€42.4M
Pedro,30,Spain,82,82,21000000.0,140000.0,1968,Right,3.0,5.0,4.0,High/ High,Lean,Yes,RW,11.0,"Aug 20, 2015",0,2020,5.7,143.0,75.0,75.0,75.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,79.0,74.0,74.0,74.0,79.0,63.0,61.0,61.0,61.0,63.0,59.0,50.0,50.0,50.0,59.0,78.0,78.0,55.0,80.0,70.0,84.0,81.0,57.0,71.0,85.0,79.0,74.0,82.0,81.0,80.0,77.0,66.0,70.0,47.0,79.0,56.0,49.0,82.0,77.0,66.0,77.0,49.0,32.0,31.0,5.0,11.0,12.0,15.0,9.0,€38.9M
Marcano,31,Spain,82,82,15000000.0,73000.0,1827,Left,3.0,3.0,2.0,Medium/ Medium,Lean,No,CB,15.0,"Jul 1, 2018",0,2021,6.2,170.0,58.0,58.0,58.0,56.0,57.0,57.0,57.0,56.0,58.0,58.0,58.0,59.0,64.0,64.0,64.0,59.0,73.0,76.0,76.0,76.0,73.0,75.0,81.0,81.0,81.0,75.0,49.0,43.0,83.0,76.0,34.0,54.0,39.0,37.0,67.0,67.0,67.0,69.0,58.0,78.0,56.0,65.0,91.0,78.0,77.0,42.0,82.0,82.0,30.0,48.0,45.0,72.0,85.0,84.0,80.0,8.0,16.0,7.0,14.0,16.0,€25.5M
David Villa,36,Spain,82,82,8000000.0,12000.0,1993,Right,3.0,5.0,4.0,High/ Low,Normal,Yes,ST,7.0,"Jul 1, 2014",0,2018,5.9,152.0,79.0,79.0,79.0,79.0,80.0,80.0,80.0,79.0,79.0,79.0,79.0,77.0,72.0,72.0,72.0,77.0,58.0,56.0,56.0,56.0,58.0,55.0,49.0,49.0,49.0,55.0,71.0,86.0,67.0,76.0,79.0,83.0,83.0,80.0,67.0,85.0,72.0,67.0,71.0,83.0,73.0,81.0,67.0,70.0,66.0,79.0,67.0,29.0,86.0,75.0,88.0,83.0,30.0,28.0,38.0,8.0,9.0,9.0,11.0,9.0,€12M
Aduriz,37,Spain,82,82,8000000.0,29000.0,1973,Right,3.0,3.0,3.0,High/ Medium,Normal,Yes,ST,20.0,"Jul 1, 2012",0,2019,6.0,172.0,81.0,81.0,81.0,74.0,78.0,78.0,78.0,74.0,75.0,75.0,75.0,72.0,69.0,69.0,69.0,72.0,58.0,59.0,59.0,59.0,58.0,57.0,61.0,61.0,61.0,57.0,54.0,83.0,92.0,72.0,80.0,76.0,61.0,54.0,52.0,82.0,64.0,66.0,50.0,85.0,55.0,82.0,90.0,60.0,82.0,78.0,82.0,23.0,87.0,73.0,82.0,87.0,58.0,44.0,49.0,14.0,10.0,9.0,15.0,9.0,€16.8M
Casillas,37,Spain,82,82,1500000.0,10000.0,1308,Left,4.0,2.0,1.0,Medium/ Medium,Normal,Yes,GK,1.0,"Jul 12, 2015",0,2019,6.1,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,25.0,21.0,14.0,25.0,25.0,13.0,22.0,23.0,59.0,57.0,62.0,77.0,46.0,28.0,77.0,43.0,70.0,13.0,23.0,22.0,16.0,65.0,24.0,70.0,24.0,11.0,13.0,87.0,74.0,58.0,82.0,84.0,€3M
Pablo Fornals,22,Spain,81,86,24000000.0,36000.0,2071,Right,1.0,3.0,4.0,High/ High,Normal,Yes,CAM,8.0,"Jul 24, 2017",0,2022,5.1,148.0,73.0,73.0,73.0,78.0,78.0,78.0,78.0,78.0,80.0,80.0,80.0,78.0,80.0,80.0,80.0,78.0,75.0,76.0,76.0,76.0,75.0,73.0,70.0,70.0,70.0,73.0,74.0,77.0,50.0,84.0,70.0,81.0,63.0,60.0,80.0,81.0,71.0,66.0,79.0,76.0,76.0,75.0,59.0,77.0,67.0,80.0,69.0,74.0,77.0,86.0,46.0,71.0,72.0,74.0,73.0,9.0,11.0,12.0,7.0,15.0,€52.2M
Fabián,22,Spain,81,89,26000000.0,64000.0,2094,Left,1.0,4.0,4.0,Medium/ Medium,Lean,No,LM,8.0,"Jul 5, 2018",0,2023,6.2,154.0,76.0,76.0,76.0,78.0,78.0,78.0,78.0,78.0,79.0,79.0,79.0,77.0,80.0,80.0,80.0,77.0,75.0,76.0,76.0,76.0,75.0,74.0,72.0,72.0,72.0,74.0,72.0,79.0,67.0,80.0,65.0,81.0,74.0,59.0,80.0,83.0,69.0,67.0,73.0,79.0,66.0,75.0,46.0,73.0,69.0,82.0,66.0,77.0,80.0,82.0,67.0,77.0,70.0,78.0,75.0,16.0,11.0,7.0,13.0,13.0,€49.4M
Dani Ceballos,21,Spain,81,88,25000000.0,120000.0,2059,Right,1.0,3.0,4.0,Medium/ Medium,Normal,Yes,LCM,21.0,"Jul 14, 2017",0,2023,5.1,154.0,70.0,70.0,70.0,78.0,77.0,77.0,77.0,78.0,80.0,80.0,80.0,78.0,80.0,80.0,80.0,78.0,75.0,76.0,76.0,76.0,75.0,73.0,68.0,68.0,68.0,73.0,74.0,68.0,41.0,83.0,62.0,85.0,73.0,63.0,80.0,85.0,73.0,67.0,82.0,80.0,79.0,64.0,52.0,75.0,62.0,71.0,76.0,76.0,76.0,83.0,55.0,80.0,62.0,75.0,74.0,12.0,15.0,16.0,7.0,13.0,€56.3M
Morales,30,Spain,81,81,17000000.0,33000.0,2084,Right,1.0,4.0,4.0,High/ Medium,Lean,Yes,LS,11.0,"Jun 1, 2011",0,2021,5.11,154.0,76.0,76.0,76.0,81.0,79.0,79.0,79.0,81.0,79.0,79.0,79.0,80.0,75.0,75.0,75.0,80.0,70.0,66.0,66.0,66.0,70.0,67.0,60.0,60.0,60.0,67.0,79.0,80.0,54.0,75.0,64.0,87.0,82.0,72.0,68.0,83.0,88.0,88.0,78.0,75.0,80.0,76.0,62.0,82.0,60.0,80.0,58.0,59.0,77.0,75.0,76.0,83.0,63.0,54.0,45.0,14.0,13.0,13.0,16.0,8.0,€35.7M
Williams,24,Spain,81,87,24500000.0,31000.0,2000,Right,2.0,3.0,4.0,High/ High,Lean,Yes,LW,9.0,"Aug 1, 2012",0,2025,6.1,174.0,79.0,79.0,79.0,80.0,80.0,80.0,80.0,80.0,79.0,79.0,79.0,79.0,71.0,71.0,71.0,79.0,62.0,59.0,59.0,59.0,62.0,59.0,55.0,55.0,55.0,59.0,78.0,77.0,70.0,79.0,68.0,82.0,49.0,53.0,66.0,81.0,92.0,94.0,80.0,78.0,55.0,85.0,86.0,75.0,85.0,78.0,66.0,21.0,76.0,75.0,64.0,71.0,52.0,38.0,31.0,14.0,15.0,14.0,10.0,13.0,€56.4M
Grimaldo,22,Spain,81,87,20500000.0,14000.0,2137,Left,3.0,2.0,3.0,High/ Medium,Normal,No,LB,3.0,"Jan 4, 2016",0,2021,5.7,152.0,71.0,71.0,71.0,76.0,74.0,74.0,74.0,76.0,75.0,75.0,75.0,77.0,76.0,76.0,76.0,77.0,80.0,76.0,76.0,76.0,80.0,79.0,74.0,74.0,74.0,79.0,83.0,50.0,65.0,79.0,58.0,83.0,85.0,82.0,78.0,82.0,85.0,83.0,85.0,79.0,86.0,78.0,64.0,83.0,63.0,72.0,68.0,80.0,75.0,60.0,51.0,77.0,73.0,78.0,79.0,7.0,13.0,10.0,7.0,13.0,€45.1M
Paco Alcácer,24,Spain,81,85,23500000.0,59000.0,1948,Right,2.0,4.0,3.0,High/ Medium,Normal,Yes,ST,9.0,"Nov 23, 2018",0,2023,5.9,159.0,80.0,80.0,80.0,77.0,79.0,79.0,79.0,77.0,76.0,76.0,76.0,74.0,67.0,67.0,67.0,74.0,56.0,53.0,53.0,53.0,56.0,53.0,49.0,49.0,49.0,53.0,53.0,85.0,77.0,76.0,84.0,78.0,78.0,63.0,51.0,81.0,82.0,80.0,83.0,84.0,84.0,80.0,75.0,65.0,64.0,68.0,59.0,26.0,86.0,65.0,71.0,82.0,50.0,21.0,26.0,12.0,14.0,14.0,8.0,5.0,€41.7M
Vitolo,28,Spain,81,81,18000000.0,65000.0,2007,Right,2.0,4.0,3.0,High/ High,Normal,Yes,LM,23.0,"Jul 12, 2017",0,2022,6.1,174.0,77.0,77.0,77.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,80.0,74.0,74.0,74.0,80.0,61.0,60.0,60.0,60.0,61.0,57.0,52.0,52.0,52.0,57.0,78.0,77.0,65.0,79.0,75.0,84.0,76.0,62.0,80.0,83.0,78.0,77.0,74.0,80.0,63.0,77.0,70.0,80.0,81.0,73.0,61.0,25.0,80.0,78.0,74.0,70.0,68.0,21.0,23.0,11.0,16.0,8.0,14.0,16.0,€36.9M
Ander Herrera,28,Spain,81,81,17500000.0,140000.0,2170,Right,3.0,4.0,3.0,High/ High,Lean,Yes,CM,21.0,"Jun 26, 2014",0,2019,6.0,154.0,73.0,73.0,73.0,76.0,76.0,76.0,76.0,76.0,78.0,78.0,78.0,78.0,80.0,80.0,80.0,78.0,79.0,81.0,81.0,81.0,79.0,78.0,76.0,76.0,76.0,78.0,74.0,71.0,58.0,83.0,65.0,77.0,80.0,65.0,79.0,82.0,75.0,68.0,79.0,82.0,78.0,75.0,61.0,87.0,67.0,69.0,86.0,86.0,78.0,78.0,79.0,84.0,78.0,80.0,77.0,9.0,12.0,15.0,9.0,8.0,€32.4M
Pedro León,31,Spain,81,81,15500000.0,32000.0,1980,Right,2.0,3.0,4.0,Medium/ Low,Normal,Yes,RM,21.0,"Jul 5, 2016",0,2020,6.0,161.0,73.0,73.0,73.0,79.0,78.0,78.0,78.0,79.0,80.0,80.0,80.0,79.0,77.0,77.0,77.0,79.0,64.0,64.0,64.0,64.0,64.0,59.0,51.0,51.0,51.0,59.0,91.0,76.0,36.0,83.0,68.0,84.0,87.0,85.0,85.0,85.0,63.0,63.0,68.0,76.0,73.0,84.0,39.0,65.0,63.0,80.0,55.0,43.0,79.0,82.0,71.0,71.0,50.0,46.0,36.0,11.0,12.0,10.0,15.0,16.0,€32.6M
Borja Valero,33,Spain,81,81,11000000.0,74000.0,2039,Right,3.0,4.0,4.0,Medium/ Medium,Normal,No,CAM,20.0,"Jul 10, 2017",0,2020,5.9,161.0,71.0,71.0,71.0,76.0,76.0,76.0,76.0,76.0,80.0,80.0,80.0,77.0,81.0,81.0,81.0,77.0,72.0,74.0,74.0,74.0,72.0,69.0,66.0,66.0,66.0,69.0,78.0,67.0,60.0,89.0,70.0,85.0,78.0,76.0,85.0,88.0,55.0,52.0,74.0,81.0,80.0,72.0,67.0,69.0,66.0,70.0,52.0,70.0,70.0,86.0,72.0,83.0,65.0,66.0,62.0,5.0,4.0,10.0,8.0,7.0,€18.7M
Joaquín,36,Spain,81,81,6000000.0,24000.0,1947,Right,2.0,3.0,4.0,High/ Medium,Normal,Yes,LS,17.0,"Sep 1, 2015",0,2020,5.1,165.0,75.0,75.0,75.0,80.0,79.0,79.0,79.0,80.0,80.0,80.0,80.0,79.0,76.0,76.0,76.0,79.0,61.0,60.0,60.0,60.0,61.0,57.0,50.0,50.0,50.0,57.0,86.0,80.0,59.0,82.0,68.0,85.0,86.0,77.0,83.0,83.0,69.0,65.0,72.0,80.0,72.0,74.0,33.0,54.0,64.0,76.0,53.0,35.0,81.0,84.0,75.0,80.0,41.0,41.0,39.0,9.0,14.0,6.0,10.0,11.0,€12.6M
Carlos Soler,21,Spain,80,87,21000000.0,31000.0,2062,Right,1.0,4.0,4.0,Medium/ Medium,Lean,Yes,RM,8.0,"Jul 1, 2015",0,2021,5.11,168.0,74.0,74.0,74.0,78.0,78.0,78.0,78.0,78.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,73.0,72.0,72.0,72.0,73.0,70.0,64.0,64.0,64.0,70.0,80.0,74.0,56.0,84.0,66.0,79.0,69.0,82.0,79.0,82.0,75.0,77.0,75.0,80.0,70.0,77.0,59.0,78.0,65.0,73.0,49.0,68.0,77.0,83.0,73.0,76.0,60.0,65.0,56.0,6.0,14.0,7.0,13.0,11.0,€48.3M
Odriozola,22,Spain,80,88,18500000.0,115000.0,1991,Right,1.0,3.0,3.0,High/ Medium,Lean,Yes,RB,19.0,"Jul 5, 2018",0,2024,5.9,146.0,65.0,65.0,65.0,71.0,68.0,68.0,68.0,71.0,70.0,70.0,70.0,72.0,71.0,71.0,71.0,72.0,78.0,75.0,75.0,75.0,78.0,78.0,75.0,75.0,75.0,78.0,81.0,45.0,73.0,77.0,48.0,69.0,69.0,30.0,70.0,77.0,80.0,82.0,78.0,77.0,79.0,58.0,71.0,80.0,63.0,59.0,63.0,75.0,68.0,63.0,62.0,69.0,83.0,79.0,80.0,11.0,12.0,10.0,5.0,14.0,€41.6M
Oyarzabal,21,Spain,80,87,21000000.0,29000.0,1879,Left,1.0,3.0,3.0,High/ Medium,Lean,Yes,CAM,10.0,"Jul 1, 2014",0,2024,5.11,172.0,74.0,74.0,74.0,80.0,79.0,79.0,79.0,80.0,79.0,79.0,79.0,79.0,74.0,74.0,74.0,79.0,61.0,58.0,58.0,58.0,61.0,56.0,47.0,47.0,47.0,56.0,81.0,78.0,44.0,80.0,64.0,84.0,69.0,71.0,73.0,85.0,72.0,75.0,70.0,81.0,70.0,73.0,58.0,71.0,59.0,79.0,40.0,29.0,80.0,79.0,52.0,69.0,50.0,32.0,30.0,10.0,6.0,10.0,13.0,11.0,€48.3M
Santi Mina,22,Spain,80,85,20000000.0,40000.0,2017,Right,1.0,4.0,3.0,High/ Medium,Normal,Yes,LS,22.0,"Jul 4, 2015",0,2021,5.11,170.0,78.0,78.0,78.0,77.0,77.0,77.0,77.0,77.0,75.0,75.0,75.0,76.0,70.0,70.0,70.0,76.0,65.0,62.0,62.0,62.0,65.0,63.0,60.0,60.0,60.0,63.0,73.0,82.0,76.0,69.0,70.0,81.0,69.0,55.0,65.0,80.0,77.0,81.0,78.0,80.0,75.0,78.0,74.0,75.0,73.0,74.0,69.0,52.0,82.0,65.0,67.0,69.0,48.0,46.0,49.0,9.0,8.0,14.0,8.0,15.0,€43.5M
Gayà,23,Spain,80,85,16500000.0,33000.0,2060,Left,2.0,3.0,3.0,High/ Medium,Lean,Yes,LB,3.0,"Sep 13, 2012",0,2023,5.8,146.0,69.0,69.0,69.0,77.0,74.0,74.0,74.0,77.0,76.0,76.0,76.0,78.0,76.0,76.0,76.0,78.0,79.0,76.0,76.0,76.0,79.0,78.0,72.0,72.0,72.0,78.0,82.0,61.0,52.0,81.0,58.0,77.0,80.0,49.0,75.0,81.0,86.0,87.0,79.0,82.0,83.0,62.0,54.0,83.0,61.0,59.0,73.0,74.0,74.0,72.0,52.0,67.0,72.0,78.0,80.0,13.0,10.0,9.0,12.0,9.0,€35.9M
Pacheco,26,Spain,80,83,13000000.0,23000.0,1239,Left,1.0,2.0,1.0,Medium/ Medium,Normal,Yes,GK,1.0,"Aug 7, 2015",0,2020,6.1,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,10.0,24.0,13.0,13.0,20.0,20.0,27.0,14.0,48.0,42.0,62.0,77.0,51.0,21.0,72.0,43.0,72.0,15.0,27.0,26.0,14.0,45.0,23.0,59.0,17.0,16.0,13.0,79.0,77.0,68.0,81.0,81.0,€28.3M
Portu,26,Spain,80,81,17500000.0,37000.0,2096,Right,1.0,4.0,3.0,Medium/ Medium,Normal,Yes,RM,9.0,"Jul 1, 2016",0,2022,5.1,154.0,78.0,78.0,78.0,78.0,79.0,79.0,79.0,78.0,79.0,79.0,79.0,78.0,77.0,77.0,77.0,78.0,70.0,71.0,71.0,71.0,70.0,69.0,66.0,66.0,66.0,69.0,63.0,81.0,72.0,83.0,72.0,82.0,67.0,64.0,78.0,83.0,85.0,80.0,79.0,67.0,72.0,77.0,71.0,83.0,71.0,75.0,76.0,68.0,80.0,77.0,53.0,69.0,50.0,61.0,59.0,14.0,10.0,15.0,15.0,13.0,€38.1M
Héctor Bellerín,23,Spain,80,85,16500000.0,85000.0,1990,Right,3.0,3.0,3.0,High/ Low,Lean,Yes,RB,2.0,"Jul 1, 2014",0,2023,5.1,163.0,65.0,65.0,65.0,73.0,70.0,70.0,70.0,73.0,71.0,71.0,71.0,75.0,71.0,71.0,71.0,75.0,79.0,74.0,74.0,74.0,79.0,79.0,73.0,73.0,73.0,79.0,76.0,52.0,60.0,76.0,41.0,75.0,63.0,50.0,59.0,78.0,94.0,91.0,82.0,78.0,77.0,52.0,63.0,84.0,58.0,43.0,72.0,77.0,67.0,66.0,62.0,70.0,75.0,78.0,80.0,8.0,14.0,14.0,13.0,12.0,€32.6M
Deulofeu,24,Spain,80,82,18500000.0,56000.0,1926,Right,3.0,4.0,4.0,High/ Low,Normal,Yes,RS,7.0,"Jun 11, 2018",0,2023,5.1,161.0,72.0,72.0,72.0,80.0,78.0,78.0,78.0,80.0,79.0,79.0,79.0,79.0,70.0,70.0,70.0,79.0,59.0,53.0,53.0,53.0,59.0,54.0,42.0,42.0,42.0,54.0,75.0,69.0,40.0,78.0,68.0,88.0,84.0,77.0,62.0,86.0,89.0,88.0,94.0,74.0,77.0,72.0,70.0,70.0,54.0,66.0,40.0,25.0,77.0,76.0,77.0,76.0,34.0,30.0,22.0,12.0,16.0,14.0,11.0,11.0,€36.5M
Cristian Tello,26,Spain,80,80,16000000.0,30000.0,1940,Right,2.0,4.0,3.0,Medium/ Low,Lean,Yes,LM,11.0,"Jul 1, 2017",0,2022,5.1,143.0,73.0,73.0,73.0,79.0,77.0,77.0,77.0,79.0,77.0,77.0,77.0,78.0,70.0,70.0,70.0,78.0,61.0,56.0,56.0,56.0,61.0,56.0,47.0,47.0,47.0,56.0,78.0,74.0,47.0,77.0,75.0,82.0,81.0,64.0,70.0,81.0,92.0,89.0,82.0,72.0,79.0,78.0,72.0,73.0,58.0,71.0,48.0,26.0,74.0,74.0,56.0,66.0,55.0,30.0,26.0,15.0,12.0,9.0,7.0,13.0,€33.6M
Sergi Enrich,28,Spain,80,80,15500000.0,34000.0,1926,Right,2.0,4.0,3.0,High/ High,Stocky,Yes,RS,9.0,"Jul 12, 2015",0,2019,5.11,170.0,78.0,78.0,78.0,75.0,77.0,77.0,77.0,75.0,75.0,75.0,75.0,75.0,72.0,72.0,72.0,75.0,60.0,60.0,60.0,60.0,60.0,58.0,56.0,56.0,56.0,58.0,70.0,81.0,81.0,79.0,82.0,76.0,55.0,47.0,61.0,80.0,60.0,65.0,70.0,82.0,67.0,77.0,81.0,80.0,83.0,70.0,66.0,42.0,84.0,72.0,63.0,69.0,31.0,46.0,31.0,8.0,8.0,8.0,14.0,6.0,€32.6M
Hugo Mallo,27,Spain,80,81,13500000.0,27000.0,1905,Right,2.0,3.0,3.0,High/ Medium,Normal,Yes,RB,2.0,"Jul 1, 2009",0,2023,5.9,159.0,59.0,59.0,59.0,65.0,63.0,63.0,63.0,65.0,64.0,64.0,64.0,69.0,70.0,70.0,70.0,69.0,78.0,76.0,76.0,76.0,78.0,78.0,75.0,75.0,75.0,78.0,84.0,28.0,65.0,71.0,28.0,69.0,78.0,38.0,68.0,80.0,71.0,71.0,77.0,80.0,66.0,74.0,82.0,91.0,69.0,39.0,76.0,81.0,46.0,64.0,23.0,70.0,69.0,81.0,82.0,14.0,9.0,7.0,9.0,15.0,€29.4M
Mario Gaspar,27,Spain,80,80,12000000.0,35000.0,2081,Right,2.0,3.0,3.0,High/ Medium,Normal,Yes,RB,2.0,"Jul 1, 2008",0,2023,6.0,163.0,72.0,72.0,72.0,72.0,71.0,71.0,71.0,72.0,70.0,70.0,70.0,73.0,72.0,72.0,72.0,73.0,78.0,77.0,77.0,77.0,78.0,78.0,78.0,78.0,78.0,78.0,79.0,68.0,65.0,77.0,77.0,73.0,75.0,54.0,69.0,76.0,76.0,80.0,68.0,79.0,60.0,81.0,73.0,77.0,79.0,69.0,78.0,80.0,64.0,57.0,50.0,69.0,81.0,81.0,82.0,9.0,12.0,8.0,9.0,15.0,€25.2M
Canales,27,Spain,80,80,15500000.0,30000.0,1875,Left,2.0,3.0,3.0,High/ Medium,Lean,Yes,RCM,6.0,"Jul 3, 2018",0,2022,5.11,163.0,71.0,71.0,71.0,77.0,77.0,77.0,77.0,77.0,78.0,78.0,78.0,76.0,73.0,73.0,73.0,76.0,59.0,59.0,59.0,59.0,59.0,54.0,47.0,47.0,47.0,54.0,79.0,77.0,38.0,84.0,63.0,81.0,81.0,79.0,70.0,80.0,67.0,62.0,69.0,79.0,69.0,71.0,36.0,55.0,56.0,78.0,55.0,50.0,81.0,82.0,66.0,65.0,60.0,23.0,16.0,15.0,12.0,16.0,13.0,12.0,€32.6M
Iago Falqué,28,Spain,80,80,15000000.0,59000.0,1951,Left,3.0,3.0,4.0,High/ High,Normal,Yes,RW,14.0,"Jan 4, 2017",0,2022,5.9,152.0,74.0,74.0,74.0,80.0,79.0,79.0,79.0,80.0,80.0,80.0,80.0,79.0,74.0,74.0,74.0,79.0,62.0,59.0,59.0,59.0,62.0,58.0,48.0,48.0,48.0,58.0,78.0,75.0,53.0,82.0,69.0,84.0,80.0,75.0,74.0,85.0,79.0,76.0,85.0,78.0,85.0,70.0,36.0,74.0,53.0,75.0,48.0,26.0,80.0,78.0,77.0,78.0,54.0,36.0,32.0,15.0,5.0,14.0,13.0,7.0,€25.5M
Guaita,31,Spain,80,80,9000000.0,48000.0,1361,Right,2.0,3.0,1.0,Medium/ Medium,Normal,Yes,GK,31.0,"Jul 1, 2018",0,2021,6.3,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,11.0,20.0,39.0,13.0,16.0,32.0,20.0,33.0,24.0,51.0,52.0,63.0,72.0,48.0,45.0,68.0,41.0,62.0,15.0,24.0,27.0,13.0,52.0,29.0,62.0,23.0,15.0,17.0,82.0,81.0,79.0,77.0,82.0,€17.1M
Muniain,25,Spain,80,83,18500000.0,31000.0,1977,Right,2.0,3.0,4.0,High/ Medium,Normal,Yes,CAM,10.0,"Aug 1, 2009",0,2024,5.7,139.0,72.0,72.0,72.0,80.0,78.0,78.0,78.0,80.0,79.0,79.0,79.0,78.0,74.0,74.0,74.0,78.0,65.0,63.0,63.0,63.0,65.0,61.0,55.0,55.0,55.0,61.0,74.0,76.0,43.0,80.0,63.0,86.0,78.0,69.0,67.0,83.0,83.0,75.0,88.0,81.0,94.0,61.0,73.0,64.0,46.0,72.0,66.0,45.0,80.0,77.0,61.0,77.0,58.0,55.0,34.0,10.0,5.0,5.0,13.0,12.0,€40.2M
