Name,Age,Nationality,Overall,Potential,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause
D. Benedetto,28,Argentina,79,79,13000000.0,32000.0,1955,Right,2.0,5.0,3.0,High/ Low,Normal,Yes,ST,9.0,"Jul 1, 2016",0,2021,5.1,176.0,78.0,78.0,78.0,74.0,76.0,76.0,76.0,74.0,73.0,73.0,73.0,73.0,67.0,67.0,67.0,73.0,56.0,54.0,54.0,54.0,56.0,53.0,51.0,51.0,51.0,53.0,61.0,86.0,76.0,67.0,71.0,71.0,67.0,60.0,65.0,74.0,78.0,84.0,77.0,74.0,71.0,81.0,87.0,77.0,76.0,80.0,66.0,28.0,82.0,69.0,72.0,78.0,50.0,25.0,25.0,10.0,14.0,12.0,8.0,11.0,€18.2M
I. Marcone,28,Argentina,79,80,11500000.0,31000.0,1915,Right,1.0,3.0,3.0,Medium/ High,Normal,No,RDM,23.0,"Jul 1, 2018",0,2023,6.0,183.0,64.0,64.0,64.0,63.0,65.0,65.0,65.0,63.0,67.0,67.0,67.0,66.0,74.0,74.0,74.0,66.0,71.0,78.0,78.0,78.0,71.0,70.0,75.0,75.0,75.0,70.0,58.0,48.0,73.0,80.0,49.0,69.0,59.0,60.0,83.0,73.0,54.0,34.0,60.0,79.0,57.0,73.0,35.0,86.0,85.0,66.0,84.0,76.0,56.0,69.0,59.0,76.0,74.0,80.0,71.0,16.0,11.0,12.0,16.0,10.0,€20.4M
R. Centurión,25,Argentina,79,81,15500000.0,25000.0,1935,Right,1.0,3.0,4.0,High/ Medium,Normal,No,RM,10.0,"Jan 22, 2018",0,2021,5.9,163.0,72.0,72.0,72.0,77.0,76.0,76.0,76.0,77.0,76.0,76.0,76.0,77.0,70.0,70.0,70.0,77.0,62.0,57.0,57.0,57.0,62.0,59.0,48.0,48.0,48.0,59.0,71.0,72.0,61.0,68.0,60.0,86.0,68.0,73.0,66.0,80.0,91.0,89.0,89.0,75.0,88.0,68.0,60.0,91.0,53.0,70.0,63.0,38.0,70.0,76.0,67.0,75.0,28.0,37.0,38.0,7.0,6.0,7.0,11.0,8.0,€24.4M
G. Pizarro,28,Argentina,79,79,10000000.0,58000.0,1995,Right,1.0,3.0,3.0,Medium/ High,Lean,Yes,LDM,19.0,"Jul 2, 2018",0,2021,6.1,163.0,67.0,67.0,67.0,67.0,68.0,68.0,68.0,67.0,70.0,70.0,70.0,70.0,75.0,75.0,75.0,70.0,74.0,78.0,78.0,78.0,74.0,73.0,76.0,76.0,76.0,73.0,62.0,59.0,68.0,80.0,62.0,70.0,66.0,54.0,75.0,76.0,62.0,53.0,62.0,72.0,44.0,69.0,74.0,89.0,80.0,65.0,87.0,80.0,67.0,71.0,60.0,77.0,75.0,80.0,76.0,7.0,12.0,16.0,15.0,7.0,€16M
M. Rojo,28,Argentina,79,79,10000000.0,115000.0,1998,Left,3.0,2.0,3.0,Medium/ High,Normal,Yes,CB,16.0,"Aug 20, 2014",0,2021,6.2,176.0,65.0,65.0,65.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,66.0,67.0,67.0,67.0,66.0,73.0,74.0,74.0,74.0,73.0,74.0,78.0,78.0,78.0,74.0,74.0,50.0,79.0,72.0,48.0,64.0,67.0,57.0,73.0,67.0,68.0,69.0,68.0,74.0,63.0,80.0,82.0,68.0,77.0,63.0,92.0,77.0,57.0,57.0,64.0,73.0,76.0,81.0,79.0,7.0,8.0,12.0,15.0,10.0,€18.5M
G. Pezzella,27,Argentina,79,81,12500000.0,56000.0,1667,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,RCB,20.0,"Jul 1, 2018",0,2022,6.1,179.0,59.0,59.0,59.0,53.0,55.0,55.0,55.0,53.0,52.0,52.0,52.0,53.0,57.0,57.0,57.0,53.0,65.0,70.0,70.0,70.0,65.0,68.0,77.0,77.0,77.0,68.0,40.0,48.0,82.0,64.0,40.0,54.0,46.0,25.0,58.0,66.0,52.0,52.0,34.0,77.0,48.0,54.0,84.0,55.0,77.0,50.0,82.0,80.0,50.0,22.0,35.0,72.0,78.0,82.0,78.0,7.0,9.0,13.0,10.0,15.0,€22.2M
G. Mercado,31,Argentina,79,79,8500000.0,19000.0,1988,Right,1.0,3.0,2.0,Medium/ Medium,Stocky,Yes,RCB,2.0,"Aug 9, 2016",0,2019,5.11,183.0,67.0,67.0,67.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,66.0,67.0,67.0,67.0,66.0,74.0,74.0,74.0,74.0,74.0,75.0,77.0,77.0,77.0,75.0,68.0,60.0,76.0,71.0,66.0,57.0,68.0,54.0,65.0,70.0,75.0,75.0,66.0,72.0,60.0,68.0,76.0,77.0,82.0,58.0,81.0,80.0,63.0,60.0,49.0,73.0,77.0,80.0,78.0,12.0,16.0,10.0,12.0,6.0,€17.9M
D. Abraham,31,Argentina,79,79,8500000.0,37000.0,1877,Right,2.0,2.0,2.0,Medium/ Medium,Normal,No,CB,19.0,"Jul 2, 2015",0,2021,6.2,185.0,60.0,60.0,60.0,55.0,56.0,56.0,56.0,55.0,57.0,57.0,57.0,57.0,63.0,63.0,63.0,57.0,69.0,73.0,73.0,73.0,69.0,72.0,77.0,77.0,77.0,72.0,44.0,46.0,78.0,73.0,65.0,44.0,45.0,67.0,75.0,59.0,76.0,79.0,61.0,76.0,55.0,74.0,77.0,68.0,80.0,63.0,79.0,75.0,31.0,49.0,54.0,78.0,78.0,83.0,78.0,6.0,10.0,12.0,9.0,8.0,€14.5M
E. Lavezzi,33,Argentina,79,79,8000000.0,22000.0,2070,Right,3.0,4.0,4.0,High/ Low,Stocky,Yes,CAM,22.0,"Feb 17, 2016",0,2018,5.8,165.0,78.0,78.0,78.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,80.0,73.0,73.0,73.0,80.0,62.0,60.0,60.0,60.0,62.0,59.0,53.0,53.0,53.0,59.0,77.0,80.0,57.0,80.0,77.0,82.0,83.0,79.0,65.0,83.0,85.0,83.0,87.0,81.0,85.0,79.0,82.0,68.0,71.0,78.0,73.0,31.0,82.0,83.0,69.0,78.0,40.0,40.0,37.0,6.0,15.0,11.0,9.0,12.0,€17.2M
L. López,35,Argentina,79,79,6000000.0,22000.0,2055,Right,2.0,4.0,4.0,High/ High,Normal,Yes,LS,15.0,"Jan 4, 2016",0,2019,5.9,159.0,78.0,78.0,78.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,76.0,73.0,73.0,73.0,76.0,63.0,63.0,63.0,63.0,63.0,61.0,58.0,58.0,58.0,61.0,66.0,80.0,76.0,75.0,74.0,78.0,78.0,73.0,70.0,80.0,77.0,83.0,84.0,74.0,80.0,77.0,84.0,77.0,75.0,75.0,61.0,59.0,82.0,72.0,80.0,84.0,30.0,58.0,29.0,8.0,10.0,11.0,13.0,6.0,€9M
S. Ascacíbar,21,Argentina,78,84,12000000.0,24000.0,1890,Right,1.0,3.0,3.0,Medium/ High,Normal,No,CDM,15.0,"Aug 22, 2017",0,2023,5.6,154.0,54.0,54.0,54.0,60.0,59.0,59.0,59.0,60.0,63.0,63.0,63.0,63.0,69.0,69.0,69.0,63.0,74.0,77.0,77.0,77.0,74.0,74.0,75.0,75.0,75.0,74.0,51.0,39.0,55.0,80.0,47.0,64.0,47.0,41.0,71.0,65.0,75.0,65.0,78.0,74.0,87.0,53.0,82.0,92.0,61.0,67.0,90.0,85.0,31.0,60.0,48.0,67.0,81.0,80.0,77.0,6.0,10.0,5.0,14.0,9.0,€22.8M
M. Díaz,32,Argentina,78,78,6000000.0,15000.0,1143,Right,1.0,2.0,1.0,Medium/ Medium,Stocky,No,GK,1.0,"Jun 25, 2014",0,2018,6.2,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,15.0,24.0,11.0,13.0,13.0,15.0,21.0,16.0,39.0,39.0,30.0,75.0,35.0,25.0,53.0,35.0,74.0,13.0,43.0,18.0,14.0,38.0,23.0,33.0,17.0,21.0,22.0,76.0,73.0,62.0,82.0,80.0,€9M
G. Martínez,25,Argentina,78,82,13500000.0,25000.0,1926,Left,1.0,2.0,4.0,High/ Low,Lean,No,CAM,10.0,"Jan 20, 2015",0,2020,5.8,165.0,71.0,71.0,71.0,78.0,77.0,77.0,77.0,78.0,77.0,77.0,77.0,77.0,69.0,69.0,69.0,77.0,59.0,53.0,53.0,53.0,59.0,54.0,42.0,42.0,42.0,54.0,74.0,70.0,32.0,70.0,72.0,86.0,76.0,73.0,68.0,81.0,90.0,88.0,92.0,79.0,88.0,80.0,53.0,72.0,61.0,82.0,42.0,23.0,71.0,72.0,77.0,77.0,41.0,28.0,30.0,6.0,9.0,13.0,12.0,15.0,€19.9M
G. Simeone,22,Argentina,78,85,15000000.0,53000.0,1906,Right,2.0,3.0,3.0,High/ High,Normal,No,ST,19.0,"Aug 16, 2017",0,2022,5.11,179.0,77.0,77.0,77.0,71.0,75.0,75.0,75.0,71.0,71.0,71.0,71.0,70.0,64.0,64.0,64.0,70.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,40.0,80.0,80.0,68.0,72.0,76.0,69.0,60.0,55.0,76.0,79.0,78.0,76.0,76.0,74.0,79.0,84.0,74.0,72.0,66.0,70.0,24.0,80.0,60.0,71.0,76.0,51.0,29.0,26.0,12.0,15.0,9.0,14.0,11.0,€28.5M
M. Meza,25,Argentina,78,79,12500000.0,23000.0,2009,Right,1.0,3.0,4.0,High/ Low,Lean,No,LM,8.0,"Sep 19, 2016",0,2021,5.11,168.0,74.0,74.0,74.0,77.0,76.0,76.0,76.0,77.0,77.0,77.0,77.0,77.0,71.0,71.0,71.0,77.0,63.0,61.0,61.0,61.0,63.0,59.0,56.0,56.0,56.0,59.0,72.0,73.0,67.0,76.0,66.0,86.0,82.0,76.0,68.0,79.0,80.0,82.0,87.0,73.0,75.0,76.0,67.0,81.0,70.0,74.0,73.0,31.0,71.0,76.0,54.0,73.0,68.0,37.0,32.0,9.0,9.0,16.0,12.0,11.0,€18.4M
J. Correa,23,Argentina,78,83,14000000.0,42000.0,1855,Right,1.0,4.0,4.0,High/ Medium,Lean,Yes,LM,11.0,"Aug 1, 2018",0,2023,6.2,170.0,72.0,72.0,72.0,77.0,76.0,76.0,76.0,77.0,77.0,77.0,77.0,77.0,72.0,72.0,72.0,77.0,60.0,58.0,58.0,58.0,60.0,55.0,47.0,47.0,47.0,55.0,74.0,74.0,43.0,78.0,75.0,85.0,79.0,63.0,69.0,83.0,76.0,79.0,82.0,70.0,61.0,76.0,32.0,75.0,74.0,71.0,48.0,36.0,74.0,75.0,57.0,73.0,39.0,37.0,26.0,11.0,10.0,7.0,8.0,8.0,€24.9M
E. Rigoni,25,Argentina,78,81,13000000.0,29000.0,1977,Left,1.0,5.0,4.0,Medium/ Low,Lean,No,RM,24.0,"Aug 23, 2017",0,2021,5.1,163.0,73.0,73.0,73.0,77.0,76.0,76.0,76.0,77.0,76.0,76.0,76.0,77.0,70.0,70.0,70.0,77.0,65.0,59.0,59.0,59.0,65.0,62.0,52.0,52.0,52.0,62.0,75.0,73.0,65.0,73.0,71.0,82.0,81.0,78.0,71.0,77.0,90.0,90.0,83.0,69.0,68.0,71.0,57.0,80.0,58.0,76.0,44.0,33.0,75.0,74.0,60.0,71.0,51.0,41.0,55.0,16.0,6.0,10.0,8.0,16.0,€23.1M
C. Izquierdoz,29,Argentina,78,78,8000000.0,25000.0,1674,Right,1.0,2.0,2.0,Medium/ High,Normal,No,RCB,24.0,"Jul 5, 2018",0,2021,6.1,196.0,55.0,55.0,55.0,49.0,50.0,50.0,50.0,49.0,50.0,50.0,50.0,51.0,58.0,58.0,58.0,51.0,67.0,71.0,71.0,71.0,67.0,70.0,77.0,77.0,77.0,70.0,44.0,45.0,82.0,66.0,50.0,36.0,32.0,26.0,57.0,62.0,52.0,50.0,36.0,76.0,52.0,55.0,85.0,84.0,80.0,54.0,74.0,80.0,35.0,33.0,51.0,58.0,78.0,79.0,78.0,8.0,11.0,7.0,8.0,8.0,€11.2M
L. Castro,29,Argentina,78,78,10000000.0,36000.0,2060,Right,2.0,3.0,4.0,High/ High,Normal,No,CM,29.0,"Jul 16, 2018",0,2021,6.0,172.0,71.0,71.0,71.0,76.0,75.0,75.0,75.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,74.0,72.0,72.0,72.0,74.0,72.0,67.0,67.0,67.0,72.0,78.0,58.0,58.0,80.0,67.0,80.0,76.0,68.0,76.0,82.0,78.0,75.0,78.0,76.0,78.0,77.0,66.0,75.0,68.0,74.0,65.0,73.0,75.0,77.0,68.0,77.0,52.0,70.0,70.0,6.0,7.0,9.0,15.0,5.0,€17M
E. Sala,27,Argentina,78,78,11000000.0,31000.0,1980,Right,2.0,3.0,3.0,High/ High,Normal,No,ST,9.0,"Jul 20, 2015",0,2020,6.2,183.0,77.0,77.0,77.0,71.0,74.0,74.0,74.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,66.0,68.0,68.0,68.0,66.0,65.0,67.0,67.0,67.0,65.0,59.0,80.0,81.0,71.0,77.0,75.0,72.0,41.0,63.0,75.0,56.0,61.0,59.0,80.0,55.0,79.0,77.0,92.0,84.0,75.0,75.0,62.0,82.0,63.0,73.0,81.0,62.0,59.0,51.0,7.0,11.0,7.0,9.0,7.0,€20.9M
C. Tévez,34,Argentina,78,78,5000000.0,26000.0,1933,Right,3.0,3.0,4.0,Medium/ Low,Stocky,Yes,CAM,32.0,"Jan 6, 2018",0,2019,5.7,176.0,74.0,74.0,74.0,75.0,76.0,76.0,76.0,75.0,76.0,76.0,76.0,75.0,71.0,71.0,71.0,75.0,62.0,61.0,61.0,61.0,62.0,59.0,54.0,54.0,54.0,59.0,72.0,77.0,54.0,78.0,74.0,79.0,74.0,68.0,65.0,77.0,73.0,70.0,76.0,74.0,74.0,83.0,56.0,73.0,74.0,70.0,77.0,34.0,78.0,78.0,74.0,80.0,35.0,51.0,50.0,4.0,2.0,3.0,2.0,4.0,€7M
L. Pratto,30,Argentina,78,78,10000000.0,28000.0,1983,Right,2.0,3.0,3.0,High/ Medium,Stocky,No,LS,27.0,"Jan 9, 2018",0,2022,6.2,201.0,76.0,76.0,76.0,73.0,74.0,74.0,74.0,73.0,73.0,73.0,73.0,72.0,70.0,70.0,70.0,72.0,62.0,62.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,60.0,68.0,76.0,76.0,72.0,73.0,72.0,57.0,56.0,70.0,76.0,66.0,72.0,67.0,76.0,64.0,84.0,70.0,74.0,91.0,74.0,78.0,47.0,80.0,73.0,78.0,71.0,48.0,36.0,50.0,8.0,15.0,6.0,15.0,15.0,€14M
C. Ansaldi,31,Argentina,78,78,7000000.0,54000.0,2029,Left,2.0,5.0,4.0,High/ Medium,Normal,No,LM,15.0,0,Inter,"Jun 30, 2019",5.11,168.0,67.0,67.0,67.0,74.0,72.0,72.0,72.0,74.0,74.0,74.0,74.0,75.0,75.0,75.0,75.0,75.0,77.0,76.0,76.0,76.0,77.0,76.0,74.0,74.0,74.0,76.0,78.0,57.0,63.0,77.0,51.0,80.0,77.0,45.0,76.0,79.0,75.0,76.0,79.0,79.0,66.0,60.0,70.0,78.0,67.0,66.0,78.0,75.0,65.0,73.0,52.0,81.0,71.0,79.0,80.0,15.0,15.0,11.0,8.0,8.0,0
L. López,28,Argentina,77,77,7000000.0,13000.0,1745,Right,3.0,3.0,2.0,Medium/ High,Normal,No,CB,5.0,0,SL Benfica,"Jun 30, 2019",6.3,181.0,59.0,59.0,59.0,55.0,57.0,57.0,57.0,55.0,56.0,56.0,56.0,55.0,58.0,58.0,58.0,55.0,64.0,69.0,69.0,69.0,64.0,67.0,76.0,76.0,76.0,67.0,33.0,48.0,79.0,66.0,50.0,61.0,37.0,32.0,58.0,62.0,64.0,66.0,64.0,73.0,55.0,67.0,87.0,55.0,79.0,44.0,79.0,79.0,38.0,41.0,48.0,75.0,76.0,76.0,75.0,14.0,12.0,8.0,6.0,13.0,0
J. Pinola,35,Argentina,77,77,2100000.0,16000.0,1904,Left,2.0,3.0,2.0,High/ Medium,Normal,No,LCB,22.0,"Jun 27, 2017",0,2020,5.11,174.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,63.0,63.0,63.0,64.0,66.0,66.0,66.0,64.0,70.0,72.0,72.0,72.0,70.0,71.0,75.0,75.0,75.0,71.0,65.0,38.0,74.0,76.0,46.0,63.0,65.0,55.0,68.0,65.0,68.0,70.0,65.0,75.0,67.0,71.0,81.0,67.0,81.0,59.0,82.0,74.0,59.0,58.0,38.0,60.0,79.0,74.0,72.0,8.0,12.0,11.0,7.0,11.0,€2.9M
N. Guzmán,32,Argentina,77,77,5000000.0,38000.0,1334,Right,3.0,3.0,1.0,Medium/ Medium,Normal,No,GK,1.0,"Jul 4, 2014",0,2020,6.4,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,15.0,40.0,12.0,21.0,18.0,22.0,46.0,25.0,51.0,52.0,70.0,75.0,57.0,25.0,66.0,38.0,79.0,17.0,33.0,29.0,19.0,55.0,12.0,65.0,26.0,13.0,12.0,76.0,75.0,67.0,80.0,78.0,€8M
G. Bou,28,Argentina,77,77,9000000.0,26000.0,1905,Right,1.0,4.0,4.0,Medium/ Low,Normal,No,ST,7.0,0,Club Tijuana,"Jun 30, 2019",5.1,176.0,76.0,76.0,76.0,75.0,75.0,75.0,75.0,75.0,74.0,74.0,74.0,74.0,68.0,68.0,68.0,74.0,56.0,53.0,53.0,53.0,56.0,52.0,46.0,46.0,46.0,52.0,69.0,77.0,74.0,71.0,74.0,77.0,66.0,71.0,61.0,77.0,78.0,78.0,74.0,74.0,76.0,80.0,77.0,80.0,75.0,73.0,52.0,39.0,78.0,71.0,71.0,78.0,19.0,22.0,21.0,6.0,6.0,15.0,16.0,7.0,0
G. Conti,23,Argentina,77,83,10500000.0,10000.0,1670,Right,1.0,2.0,2.0,Low/ Medium,Lean,No,CB,2.0,"Jul 1, 2018",0,2023,6.4,176.0,52.0,52.0,52.0,49.0,50.0,50.0,50.0,49.0,52.0,52.0,52.0,53.0,59.0,59.0,59.0,53.0,66.0,71.0,71.0,71.0,66.0,70.0,76.0,76.0,76.0,70.0,32.0,37.0,79.0,71.0,32.0,42.0,40.0,31.0,63.0,53.0,64.0,72.0,51.0,70.0,41.0,50.0,70.0,79.0,80.0,30.0,76.0,75.0,32.0,51.0,47.0,72.0,79.0,82.0,78.0,14.0,8.0,12.0,16.0,13.0,€23.1M
P. Pérez,32,Argentina,77,77,6500000.0,24000.0,2028,Right,1.0,3.0,3.0,Medium/ High,Normal,No,CM,8.0,"Dec 30, 2014",0,2020,5.9,176.0,68.0,68.0,68.0,72.0,72.0,72.0,72.0,72.0,74.0,74.0,74.0,73.0,75.0,75.0,75.0,73.0,73.0,76.0,76.0,76.0,73.0,72.0,73.0,73.0,73.0,72.0,67.0,61.0,58.0,78.0,39.0,72.0,65.0,72.0,76.0,79.0,69.0,69.0,72.0,80.0,74.0,69.0,60.0,74.0,78.0,65.0,92.0,72.0,69.0,80.0,59.0,74.0,70.0,75.0,72.0,10.0,7.0,16.0,15.0,14.0,€9.1M
J. Calleri,24,Argentina,77,82,12000000.0,24000.0,1878,Right,1.0,2.0,4.0,High/ Medium,Normal,Yes,LS,12.0,"Jan 18, 2016",0,2019,5.11,170.0,75.0,75.0,75.0,71.0,73.0,73.0,73.0,71.0,71.0,71.0,71.0,70.0,66.0,66.0,66.0,70.0,57.0,57.0,57.0,57.0,57.0,56.0,56.0,56.0,56.0,56.0,56.0,76.0,83.0,66.0,71.0,74.0,57.0,35.0,58.0,75.0,71.0,72.0,72.0,77.0,79.0,78.0,83.0,74.0,71.0,69.0,65.0,37.0,79.0,67.0,62.0,74.0,55.0,39.0,32.0,11.0,12.0,8.0,8.0,6.0,€26.1M
L. Ocampos,23,Argentina,77,82,12000000.0,38000.0,2073,Right,2.0,3.0,4.0,High/ High,Normal,No,LM,5.0,"Jul 1, 2015",0,2020,6.2,185.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,74.0,74.0,74.0,75.0,73.0,73.0,73.0,75.0,70.0,69.0,69.0,69.0,70.0,68.0,67.0,67.0,67.0,68.0,75.0,75.0,75.0,75.0,75.0,74.0,69.0,65.0,70.0,76.0,78.0,79.0,77.0,82.0,58.0,77.0,76.0,85.0,78.0,72.0,83.0,67.0,73.0,73.0,70.0,74.0,63.0,52.0,48.0,11.0,8.0,15.0,12.0,7.0,€23.7M
R. Ábila,28,Argentina,77,77,9000000.0,27000.0,1822,Right,1.0,4.0,3.0,High/ Low,Stocky,No,ST,17.0,"Aug 9, 2017",0,2020,5.1,205.0,75.0,75.0,75.0,68.0,71.0,71.0,71.0,68.0,67.0,67.0,67.0,67.0,60.0,60.0,60.0,67.0,49.0,50.0,50.0,50.0,49.0,47.0,48.0,48.0,48.0,47.0,51.0,80.0,76.0,64.0,72.0,69.0,52.0,48.0,52.0,76.0,68.0,67.0,67.0,73.0,82.0,83.0,72.0,68.0,89.0,57.0,76.0,19.0,81.0,51.0,75.0,72.0,35.0,23.0,22.0,16.0,14.0,15.0,14.0,15.0,€12.6M
J. Sand,37,Argentina,77,77,3200000.0,3000.0,1857,Right,1.0,4.0,3.0,Medium/ Low,Normal,No,ST,9.0,"Jan 11, 2018",0,2018,6.0,174.0,76.0,76.0,76.0,70.0,73.0,73.0,73.0,70.0,72.0,72.0,72.0,67.0,65.0,65.0,65.0,67.0,52.0,54.0,54.0,54.0,52.0,50.0,53.0,53.0,53.0,50.0,56.0,83.0,84.0,71.0,80.0,66.0,54.0,66.0,44.0,81.0,47.0,39.0,67.0,84.0,67.0,76.0,72.0,57.0,73.0,73.0,75.0,33.0,84.0,73.0,84.0,82.0,50.0,24.0,29.0,11.0,16.0,15.0,9.0,14.0,€4.5M
R. Sambueza,34,Argentina,77,77,4500000.0,26000.0,2005,Left,1.0,3.0,4.0,High/ Medium,Normal,No,RM,14.0,"Dec 30, 2016",0,2020,5.9,159.0,71.0,71.0,71.0,74.0,74.0,74.0,74.0,74.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,66.0,66.0,66.0,66.0,66.0,62.0,58.0,58.0,58.0,62.0,78.0,70.0,57.0,79.0,61.0,77.0,82.0,77.0,78.0,80.0,69.0,71.0,69.0,75.0,73.0,75.0,67.0,79.0,75.0,72.0,86.0,60.0,68.0,80.0,73.0,83.0,33.0,48.0,46.0,8.0,6.0,8.0,9.0,16.0,€7.6M
M. Zárate,31,Argentina,77,77,8000000.0,26000.0,1980,Right,2.0,3.0,4.0,Medium/ Low,Normal,No,ST,19.0,"Jul 6, 2018",0,2021,5.9,170.0,75.0,75.0,75.0,77.0,77.0,77.0,77.0,77.0,76.0,76.0,76.0,75.0,69.0,69.0,69.0,75.0,60.0,57.0,57.0,57.0,60.0,56.0,51.0,51.0,51.0,56.0,65.0,79.0,55.0,73.0,75.0,86.0,80.0,80.0,58.0,84.0,80.0,75.0,88.0,76.0,73.0,77.0,70.0,70.0,66.0,82.0,66.0,38.0,77.0,63.0,72.0,73.0,55.0,30.0,30.0,7.0,16.0,16.0,6.0,12.0,€11.2M
L. Acosta,30,Argentina,77,77,8500000.0,22000.0,1927,Right,1.0,3.0,4.0,High/ Medium,Normal,No,RS,7.0,"Jul 13, 2013",0,2022,5.7,148.0,72.0,72.0,72.0,77.0,76.0,76.0,76.0,77.0,76.0,76.0,76.0,76.0,69.0,69.0,69.0,76.0,59.0,57.0,57.0,57.0,59.0,56.0,48.0,48.0,48.0,56.0,63.0,72.0,55.0,71.0,71.0,81.0,65.0,45.0,66.0,78.0,92.0,93.0,91.0,77.0,91.0,77.0,80.0,71.0,40.0,68.0,73.0,42.0,75.0,74.0,64.0,77.0,42.0,33.0,24.0,12.0,6.0,14.0,12.0,9.0,€12.8M
A. Marchesín,30,Argentina,77,77,5500000.0,43000.0,1306,Right,1.0,3.0,1.0,Medium/ Medium,Normal,No,GK,1.0,"Jan 1, 2017",0,2020,6.2,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,14.0,11.0,37.0,15.0,24.0,16.0,15.0,34.0,20.0,49.0,52.0,68.0,75.0,60.0,12.0,75.0,38.0,59.0,12.0,57.0,15.0,18.0,65.0,14.0,64.0,22.0,15.0,15.0,73.0,74.0,74.0,79.0,81.0,€9.4M
R. De Paul,24,Argentina,77,83,12000000.0,27000.0,1908,Right,1.0,3.0,4.0,Medium/ Medium,Normal,No,LW,16.0,"Jul 27, 2016",0,2023,5.1,154.0,72.0,72.0,72.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,72.0,72.0,72.0,76.0,60.0,57.0,57.0,57.0,60.0,56.0,48.0,48.0,48.0,56.0,76.0,68.0,50.0,78.0,57.0,83.0,80.0,68.0,72.0,81.0,78.0,74.0,78.0,72.0,72.0,78.0,58.0,70.0,68.0,79.0,56.0,28.0,75.0,75.0,70.0,76.0,24.0,44.0,40.0,13.0,12.0,10.0,7.0,14.0,€24M
L. Chichizola,28,Argentina,77,78,7000000.0,19000.0,1146,Right,1.0,3.0,1.0,Medium/ Medium,Normal,Yes,GK,1.0,"Jul 4, 2018",0,2021,6.1,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,17.0,14.0,14.0,17.0,15.0,14.0,13.0,15.0,49.0,54.0,66.0,69.0,44.0,17.0,75.0,31.0,52.0,17.0,15.0,16.0,14.0,42.0,25.0,57.0,15.0,12.0,11.0,78.0,77.0,68.0,74.0,79.0,€15.2M
A. Szymanowski,29,Argentina,77,77,8500000.0,31000.0,1910,Left,2.0,3.0,4.0,High/ Medium,Lean,Yes,LM,11.0,"Jul 29, 2015",0,2020,5.9,143.0,73.0,73.0,73.0,77.0,76.0,76.0,76.0,77.0,75.0,75.0,75.0,76.0,68.0,68.0,68.0,76.0,61.0,55.0,55.0,55.0,61.0,58.0,50.0,50.0,50.0,58.0,78.0,78.0,67.0,74.0,66.0,79.0,69.0,57.0,63.0,76.0,89.0,83.0,83.0,72.0,87.0,68.0,52.0,68.0,60.0,68.0,55.0,28.0,75.0,76.0,70.0,71.0,35.0,42.0,45.0,11.0,8.0,10.0,12.0,6.0,€17.9M
