Name,Age,Nationality,Overall,Potential,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,PositionClass,Age_Ranges
A. Masiello,32,Italy,79,79,7000000.0,30000.0,1727,Right,2.0,2.0,2.0,Medium/ High,Normal,No,CB,5.0,"Jul 26, 2011",0,2023,6'0,181lbs,52+2,52+2,52+2,52+2,51+2,51+2,51+2,52+2,52+2,52+2,52+2,55+2,59+2,59+2,59+2,55+2,70+2,72+2,72+2,72+2,70+2,72+2,77+2,77+2,77+2,72+2,60.0,23.0,76.0,66.0,52.0,54.0,47.0,35.0,68.0,62.0,58.0,55.0,60.0,79.0,56.0,63.0,79.0,63.0,75.0,41.0,76.0,84.0,30.0,36.0,31.0,74.0,78.0,83.0,80.0,14.0,7.0,12.0,12.0,12.0,€11.9M,Defender,31-35
F. Chiesa,20,Italy,78,87,16000000.0,46000.0,1914,Right,2.0,4.0,4.0,High/ High,Lean,No,RW,14.0,"Jul 1, 2016",0,2022,5'9,154lbs,73+2,73+2,73+2,77+2,77+2,77+2,77+2,77+2,76+2,76+2,76+2,76+2,69+2,69+2,69+2,76+2,62+2,58+2,58+2,58+2,62+2,58+2,52+2,52+2,52+2,58+2,70.0,70.0,50.0,75.0,68.0,83.0,74.0,48.0,60.0,80.0,86.0,84.0,86.0,76.0,77.0,81.0,55.0,78.0,64.0,78.0,62.0,30.0,76.0,71.0,62.0,76.0,65.0,34.0,34.0,6.0,7.0,8.0,9.0,7.0,€30.4M,Attacker,16-21
M. Lazzari,24,Italy,78,81,13000000.0,15000.0,1841,Right,1.0,3.0,3.0,High/ High,Lean,No,RM,29.0,"Jul 1, 2013",0,2021,5'9,148lbs,67+2,67+2,67+2,75+2,73+2,73+2,73+2,75+2,74+2,74+2,74+2,76+2,72+2,72+2,72+2,76+2,67+2,64+2,64+2,64+2,67+2,64+2,54+2,54+2,54+2,64+2,78.0,66.0,44.0,78.0,58.0,79.0,65.0,57.0,74.0,79.0,84.0,79.0,75.0,75.0,70.0,53.0,36.0,78.0,49.0,57.0,53.0,53.0,73.0,72.0,58.0,73.0,58.0,51.0,42.0,14.0,6.0,11.0,5.0,11.0,€24.4M,Midfielder,22-25
D. Calabria,21,Italy,78,88,14500000.0,52000.0,1946,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,RB,2.0,"Jul 1, 2015",0,2022,5'9,154lbs,58+2,58+2,58+2,65+2,61+2,61+2,61+2,65+2,63+2,63+2,63+2,68+2,67+2,67+2,67+2,68+2,77+2,74+2,74+2,74+2,77+2,76+2,74+2,74+2,74+2,76+2,79.0,30.0,64.0,75.0,58.0,73.0,76.0,48.0,68.0,74.0,81.0,77.0,83.0,74.0,78.0,62.0,69.0,81.0,64.0,48.0,78.0,77.0,42.0,50.0,48.0,74.0,78.0,78.0,77.0,8.0,14.0,15.0,12.0,7.0,€27.6M,Defender,16-21
L. Pellegrini,22,Italy,78,84,14000000.0,51000.0,2027,Right,2.0,3.0,3.0,Medium/ Medium,Normal,No,CM,7.0,"Jul 1, 2017",0,2022,6'1,170lbs,72+2,72+2,72+2,74+2,74+2,74+2,74+2,74+2,75+2,75+2,75+2,75+2,76+2,76+2,76+2,75+2,74+2,74+2,74+2,74+2,74+2,73+2,72+2,72+2,72+2,73+2,72.0,60.0,71.0,82.0,69.0,76.0,69.0,40.0,79.0,79.0,77.0,74.0,68.0,73.0,69.0,76.0,67.0,76.0,69.0,72.0,71.0,70.0,74.0,76.0,49.0,79.0,70.0,74.0,72.0,12.0,7.0,10.0,13.0,11.0,€26.6M,Midfielder,22-25
M. Sportiello,26,Italy,78,81,9000000.0,22000.0,1241,Right,2.0,2.0,1.0,Medium/ Medium,Lean,No,GK,57.0,0,Atalanta,"Jun 30, 2019",6'4,192lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,18.0,18.0,32.0,12.0,19.0,14.0,21.0,19.0,22.0,48.0,38.0,55.0,74.0,58.0,19.0,68.0,37.0,66.0,17.0,23.0,29.0,18.0,44.0,21.0,59.0,26.0,17.0,13.0,80.0,76.0,68.0,77.0,81.0,0,Goalkeeper,26-30
R. Gagliardini,24,Italy,78,82,11500000.0,46000.0,1981,Right,2.0,2.0,3.0,Medium/ High,Lean,No,CDM,5.0,"Aug 1, 2017",0,2023,6'3,170lbs,69+2,69+2,69+2,70+2,71+2,71+2,71+2,70+2,72+2,72+2,72+2,71+2,75+2,75+2,75+2,71+2,75+2,77+2,77+2,77+2,75+2,75+2,75+2,75+2,75+2,75+2,64.0,54.0,73.0,78.0,68.0,75.0,68.0,38.0,75.0,77.0,68.0,68.0,64.0,72.0,62.0,76.0,64.0,85.0,71.0,73.0,74.0,80.0,68.0,73.0,40.0,74.0,77.0,78.0,76.0,12.0,6.0,8.0,7.0,9.0,€20.4M,Midfielder,22-25
D. Berardi,23,Italy,78,83,14000000.0,50000.0,1965,Left,2.0,3.0,4.0,High/ Low,Lean,No,RW,11.0,"Jul 1, 2012",0,2022,6'0,159lbs,75+2,75+2,75+2,77+2,77+2,77+2,77+2,77+2,77+2,77+2,77+2,76+2,71+2,71+2,71+2,76+2,59+2,58+2,58+2,58+2,59+2,55+2,50+2,50+2,50+2,55+2,74.0,74.0,62.0,75.0,78.0,80.0,70.0,73.0,75.0,85.0,79.0,79.0,87.0,73.0,73.0,83.0,66.0,70.0,65.0,79.0,85.0,26.0,77.0,71.0,74.0,74.0,45.0,30.0,30.0,5.0,6.0,5.0,5.0,6.0,€24.9M,Attacker,22-25
B. Cristante,23,Italy,78,86,15000000.0,26000.0,1944,Right,2.0,3.0,3.0,Medium/ Medium,Lean,No,CM,4.0,0,Atalanta,"Jun 30, 2019",6'1,176lbs,72+2,72+2,72+2,73+2,74+2,74+2,74+2,73+2,75+2,75+2,75+2,74+2,76+2,76+2,76+2,74+2,70+2,73+2,73+2,73+2,70+2,69+2,69+2,69+2,69+2,69+2,68.0,68.0,70.0,83.0,67.0,78.0,65.0,64.0,78.0,81.0,63.0,58.0,64.0,74.0,54.0,74.0,58.0,69.0,70.0,74.0,64.0,66.0,76.0,76.0,58.0,70.0,70.0,69.0,66.0,3.0,5.0,3.0,3.0,5.0,0,Midfielder,22-25
M. De Sciglio,25,Italy,78,81,10500000.0,78000.0,1936,Right,2.0,5.0,3.0,Medium/ Medium,Lean,Yes,RB,2.0,"Jul 20, 2017",0,2022,6'0,172lbs,62+2,62+2,62+2,68+2,65+2,65+2,65+2,68+2,67+2,67+2,67+2,70+2,70+2,70+2,70+2,70+2,77+2,74+2,74+2,74+2,77+2,77+2,74+2,74+2,74+2,77+2,78.0,33.0,68.0,74.0,41.0,74.0,75.0,39.0,68.0,75.0,75.0,79.0,79.0,72.0,77.0,67.0,77.0,87.0,68.0,51.0,74.0,76.0,64.0,60.0,49.0,72.0,79.0,78.0,78.0,5.0,3.0,5.0,5.0,3.0,€18.1M,Defender,22-25
L. Pavoletti,29,Italy,78,78,10500000.0,39000.0,1728,Right,2.0,3.0,3.0,High/ Low,Normal,No,RS,30.0,"Jul 1, 2018",0,2022,6'2,187lbs,76+2,76+2,76+2,65+2,70+2,70+2,70+2,65+2,66+2,66+2,66+2,63+2,58+2,58+2,58+2,63+2,47+2,48+2,48+2,48+2,47+2,46+2,50+2,50+2,50+2,46+2,33.0,81.0,93.0,64.0,80.0,66.0,49.0,28.0,36.0,74.0,66.0,63.0,65.0,76.0,59.0,80.0,86.0,66.0,84.0,56.0,60.0,24.0,80.0,52.0,64.0,73.0,49.0,21.0,17.0,15.0,6.0,12.0,14.0,9.0,€17.9M,Attacker,26-30
A. Cragno,24,Italy,78,84,10500000.0,21000.0,1150,Right,1.0,3.0,1.0,Medium/ Medium,Lean,No,GK,12.0,"Jul 12, 2014",0,2022,6'0,172lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,12.0,12.0,26.0,13.0,13.0,11.0,12.0,25.0,21.0,41.0,37.0,37.0,62.0,43.0,19.0,74.0,43.0,55.0,17.0,33.0,19.0,15.0,42.0,31.0,59.0,20.0,11.0,12.0,82.0,76.0,60.0,76.0,85.0,€20M,Goalkeeper,22-25
R. Saponara,26,Italy,78,80,12500000.0,56000.0,1880,Right,2.0,4.0,4.0,High/ Medium,Normal,No,CAM,5.0,0,Fiorentina,"Jun 30, 2019",6'0,161lbs,71+2,71+2,71+2,76+2,75+2,75+2,75+2,76+2,77+2,77+2,77+2,76+2,72+2,72+2,72+2,76+2,60+2,59+2,59+2,59+2,60+2,56+2,51+2,51+2,51+2,56+2,74.0,64.0,58.0,80.0,64.0,83.0,80.0,70.0,74.0,85.0,69.0,75.0,72.0,68.0,71.0,72.0,64.0,68.0,69.0,66.0,52.0,30.0,78.0,80.0,68.0,76.0,61.0,34.0,30.0,5.0,3.0,5.0,5.0,3.0,0,Midfielder,26-30
M. Gabbiadini,26,Italy,77,78,10500000.0,51000.0,1845,Left,2.0,3.0,3.0,High/ Low,Normal,Yes,ST,20.0,"Jan 31, 2017",0,2021,5'11,159lbs,75+2,75+2,75+2,74+2,75+2,75+2,75+2,74+2,74+2,74+2,74+2,73+2,67+2,67+2,67+2,73+2,51+2,50+2,50+2,50+2,51+2,48+2,43+2,43+2,43+2,48+2,70.0,79.0,66.0,72.0,72.0,77.0,78.0,77.0,64.0,79.0,67.0,70.0,70.0,74.0,56.0,82.0,74.0,63.0,71.0,77.0,57.0,18.0,79.0,72.0,72.0,71.0,21.0,24.0,20.0,12.0,11.0,11.0,5.0,5.0,€20.7M,Attacker,26-30
A. Ogbonna,30,Italy,77,77,6500000.0,65000.0,1693,Left,2.0,3.0,2.0,Medium/ Medium,Normal,Yes,CB,21.0,"Jul 10, 2015",0,2022,6'3,190lbs,54+2,54+2,54+2,53+2,53+2,53+2,53+2,53+2,55+2,55+2,55+2,56+2,61+2,61+2,61+2,56+2,68+2,71+2,71+2,71+2,68+2,70+2,76+2,76+2,76+2,70+2,51.0,25.0,77.0,68.0,30.0,61.0,51.0,36.0,67.0,59.0,59.0,64.0,57.0,70.0,54.0,68.0,74.0,64.0,80.0,46.0,72.0,80.0,33.0,50.0,39.0,69.0,76.0,81.0,80.0,5.0,3.0,5.0,4.0,4.0,€12.4M,Defender,26-30
A. Bertolacci,27,Italy,77,77,9000000.0,75000.0,2041,Left,2.0,3.0,4.0,Medium/ Medium,Normal,No,CM,16.0,"Jul 2, 2015",0,2019,5'10,165lbs,72+2,72+2,72+2,74+2,74+2,74+2,74+2,74+2,76+2,76+2,76+2,75+2,76+2,76+2,76+2,75+2,73+2,73+2,73+2,73+2,73+2,72+2,70+2,70+2,70+2,72+2,72.0,62.0,64.0,80.0,69.0,79.0,70.0,64.0,76.0,79.0,69.0,73.0,77.0,74.0,75.0,78.0,65.0,77.0,67.0,76.0,69.0,70.0,76.0,76.0,56.0,72.0,74.0,68.0,68.0,7.0,8.0,7.0,7.0,9.0,€15.3M,Midfielder,26-30
E. Giaccherini,33,Italy,77,77,5500000.0,20000.0,2059,Right,2.0,3.0,4.0,High/ Medium,Normal,Yes,LW,17.0,"Jul 1, 2018",0,2021,5'6,132lbs,71+2,71+2,71+2,77+2,76+2,76+2,76+2,77+2,77+2,77+2,77+2,76+2,75+2,75+2,75+2,76+2,71+2,68+2,68+2,68+2,71+2,69+2,63+2,63+2,63+2,69+2,78.0,66.0,58.0,78.0,74.0,81.0,76.0,72.0,70.0,80.0,80.0,67.0,85.0,76.0,93.0,68.0,53.0,69.0,54.0,80.0,66.0,66.0,80.0,76.0,69.0,78.0,56.0,62.0,66.0,14.0,11.0,14.0,14.0,7.0,€9.4M,Attacker,31-35
R. Soriano,27,Italy,77,77,9500000.0,31000.0,2082,Right,2.0,4.0,4.0,Medium/ Medium,Normal,Yes,RCM,6.0,0,Villarreal CF,"Jun 30, 2019",6'0,168lbs,73+2,73+2,73+2,76+2,75+2,75+2,75+2,76+2,76+2,76+2,76+2,75+2,75+2,75+2,75+2,75+2,72+2,72+2,72+2,72+2,72+2,71+2,69+2,69+2,69+2,71+2,77.0,72.0,65.0,78.0,73.0,78.0,78.0,56.0,77.0,79.0,75.0,75.0,79.0,73.0,72.0,77.0,66.0,65.0,69.0,77.0,74.0,69.0,74.0,78.0,62.0,75.0,67.0,69.0,67.0,15.0,10.0,9.0,14.0,13.0,0,Midfielder,26-30
A. Poli,28,Italy,77,77,9000000.0,34000.0,2040,Right,2.0,3.0,4.0,Medium/ Medium,Lean,No,RCM,16.0,"Jul 1, 2017",0,2021,6'0,170lbs,69+2,69+2,69+2,73+2,73+2,73+2,73+2,73+2,75+2,75+2,75+2,74+2,76+2,76+2,76+2,74+2,74+2,75+2,75+2,75+2,74+2,73+2,71+2,71+2,71+2,73+2,68.0,54.0,60.0,80.0,69.0,79.0,72.0,68.0,74.0,80.0,73.0,75.0,75.0,76.0,75.0,72.0,68.0,76.0,65.0,72.0,70.0,74.0,74.0,78.0,68.0,74.0,76.0,72.0,72.0,5.0,5.0,5.0,5.0,5.0,€15.3M,Midfielder,26-30
L. Tonelli,28,Italy,77,79,8500000.0,53000.0,1646,Right,2.0,3.0,2.0,Low/ High,Normal,No,CB,26.0,0,Napoli,"Jun 30, 2019",6'0,172lbs,49+2,49+2,49+2,48+2,47+2,47+2,47+2,48+2,47+2,47+2,47+2,50+2,52+2,52+2,52+2,50+2,66+2,67+2,67+2,67+2,66+2,69+2,76+2,76+2,76+2,69+2,40.0,25.0,74.0,54.0,33.0,54.0,38.0,17.0,54.0,58.0,69.0,71.0,72.0,73.0,79.0,52.0,80.0,61.0,73.0,25.0,85.0,78.0,23.0,30.0,35.0,74.0,79.0,81.0,79.0,13.0,11.0,13.0,11.0,6.0,0,Defender,26-30
I. Abate,31,Italy,77,77,6000000.0,68000.0,1973,Right,2.0,2.0,3.0,High/ Medium,Lean,Yes,RB,20.0,"Jul 1, 2009",0,2019,5'11,161lbs,66+2,66+2,66+2,71+2,69+2,69+2,69+2,71+2,71+2,71+2,71+2,73+2,72+2,72+2,72+2,73+2,76+2,74+2,74+2,74+2,76+2,75+2,74+2,74+2,74+2,75+2,75.0,38.0,68.0,76.0,60.0,75.0,69.0,44.0,72.0,75.0,77.0,85.0,75.0,76.0,75.0,68.0,75.0,76.0,69.0,60.0,76.0,75.0,74.0,68.0,48.0,78.0,76.0,76.0,75.0,3.0,3.0,5.0,3.0,3.0,€10.2M,Defender,31-35
V. Grifo,25,Italy,77,79,11000000.0,33000.0,1918,Right,1.0,2.0,4.0,Medium/ Medium,Normal,No,LM,23.0,"Jul 1, 2018",0,2022,5'11,165lbs,71+2,71+2,71+2,76+2,75+2,75+2,75+2,76+2,75+2,75+2,75+2,75+2,70+2,70+2,70+2,75+2,61+2,58+2,58+2,58+2,61+2,57+2,49+2,49+2,49+2,57+2,82.0,72.0,47.0,73.0,70.0,83.0,84.0,80.0,63.0,84.0,74.0,66.0,78.0,72.0,79.0,81.0,52.0,72.0,62.0,76.0,52.0,45.0,73.0,70.0,65.0,72.0,50.0,31.0,30.0,10.0,12.0,8.0,8.0,14.0,€19.5M,Midfielder,22-25
L. Spinazzola,25,Italy,77,80,11000000.0,80000.0,2040,Right,2.0,4.0,3.0,High/ High,Lean,No,LM,37.0,"Jul 1, 2010",0,2022,6'1,165lbs,70+2,70+2,70+2,74+2,73+2,73+2,73+2,74+2,73+2,73+2,73+2,75+2,74+2,74+2,74+2,75+2,77+2,75+2,75+2,75+2,77+2,76+2,73+2,73+2,73+2,76+2,76.0,60.0,62.0,74.0,59.0,81.0,62.0,41.0,70.0,80.0,77.0,83.0,74.0,74.0,61.0,68.0,76.0,89.0,72.0,68.0,68.0,74.0,70.0,68.0,59.0,74.0,77.0,76.0,76.0,11.0,13.0,12.0,15.0,14.0,€19M,Midfielder,22-25
R. Inglese,26,Italy,77,78,10500000.0,60000.0,1667,Right,2.0,3.0,3.0,Medium/ Medium,Normal,No,ST,45.0,0,Napoli,"Jun 30, 2019",6'1,187lbs,75+2,75+2,75+2,65+2,69+2,69+2,69+2,65+2,64+2,64+2,64+2,62+2,56+2,56+2,56+2,62+2,45+2,43+2,43+2,43+2,45+2,43+2,44+2,44+2,44+2,43+2,39.0,78.0,90.0,65.0,70.0,68.0,68.0,36.0,35.0,76.0,51.0,69.0,54.0,72.0,55.0,78.0,83.0,66.0,85.0,68.0,40.0,19.0,78.0,42.0,72.0,74.0,30.0,13.0,12.0,14.0,11.0,10.0,13.0,7.0,0,Attacker,26-30
P. Cutrone,20,Italy,77,89,16000000.0,62000.0,1759,Right,1.0,3.0,3.0,High/ Medium,Normal,No,RS,63.0,"Jul 1, 2015",0,2023,6'0,172lbs,75+2,75+2,75+2,71+2,73+2,73+2,73+2,71+2,69+2,69+2,69+2,68+2,60+2,60+2,60+2,68+2,50+2,47+2,47+2,47+2,50+2,47+2,45+2,45+2,45+2,47+2,48.0,80.0,76.0,70.0,72.0,74.0,68.0,42.0,34.0,76.0,75.0,77.0,69.0,74.0,76.0,74.0,75.0,72.0,74.0,62.0,60.0,14.0,80.0,56.0,68.0,72.0,36.0,20.0,18.0,10.0,7.0,7.0,10.0,5.0,€30.4M,Attacker,16-21
F. Marchetti,35,Italy,77,77,2100000.0,9000.0,1234,Left,2.0,3.0,1.0,Medium/ Medium,Normal,No,GK,1.0,"Jul 2, 2018",0,2020,6'2,183lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,17.0,12.0,36.0,12.0,11.0,14.0,12.0,35.0,20.0,55.0,50.0,60.0,79.0,51.0,20.0,84.0,34.0,62.0,13.0,36.0,22.0,12.0,45.0,22.0,64.0,9.0,12.0,14.0,76.0,76.0,65.0,77.0,78.0,€3.6M,Goalkeeper,31-35
G. Paletta,32,Italy,77,77,5000000.0,20000.0,1554,Right,3.0,3.0,2.0,Low/ High,Normal,No,RCB,29.0,"Feb 23, 2018",0,2020,6'3,176lbs,47+3,47+3,47+3,41+3,43+3,43+3,43+3,41+3,42+3,42+3,42+3,44+3,51+3,51+3,51+3,44+3,62+3,67+3,67+3,67+3,62+3,65+3,76+3,76+3,76+3,65+3,30.0,16.0,76.0,54.0,30.0,48.0,48.0,35.0,58.0,52.0,54.0,34.0,34.0,73.0,38.0,60.0,78.0,73.0,88.0,44.0,79.0,81.0,28.0,18.0,35.0,74.0,74.0,81.0,80.0,10.0,6.0,15.0,10.0,14.0,€10.8M,Defender,31-35
M. Benassi,23,Italy,77,82,11500000.0,45000.0,2057,Right,2.0,3.0,3.0,High/ Medium,Normal,No,RCM,24.0,"Aug 9, 2017",0,2022,6'0,176lbs,73+2,73+2,73+2,73+2,74+2,74+2,74+2,73+2,75+2,75+2,75+2,74+2,76+2,76+2,76+2,74+2,73+2,74+2,74+2,74+2,73+2,72+2,72+2,72+2,72+2,72+2,70.0,66.0,68.0,80.0,70.0,78.0,68.0,64.0,76.0,78.0,67.0,68.0,74.0,72.0,68.0,80.0,68.0,79.0,75.0,76.0,74.0,72.0,76.0,74.0,52.0,72.0,71.0,74.0,70.0,11.0,7.0,5.0,12.0,14.0,€20.4M,Midfielder,22-25
K. Lasagna,25,Italy,77,80,11500000.0,29000.0,1824,Left,2.0,3.0,3.0,High/ Medium,Lean,No,ST,9.0,"Jan 14, 2017",0,2020,6'1,176lbs,76+2,76+2,76+2,74+2,75+2,75+2,75+2,74+2,72+2,72+2,72+2,72+2,63+2,63+2,63+2,72+2,53+2,48+2,48+2,48+2,53+2,51+2,43+2,43+2,43+2,51+2,60.0,78.0,72.0,66.0,74.0,76.0,66.0,42.0,50.0,79.0,89.0,88.0,81.0,76.0,72.0,72.0,76.0,69.0,69.0,66.0,40.0,30.0,80.0,58.0,66.0,74.0,26.0,20.0,18.0,8.0,14.0,13.0,15.0,15.0,€21.6M,Attacker,22-25
C. Piccini,25,Italy,77,80,9000000.0,29000.0,1838,Right,1.0,2.0,3.0,Medium/ High,Normal,No,RB,21.0,"Jul 23, 2018",0,2022,6'2,174lbs,61+2,61+2,61+2,65+2,64+2,64+2,64+2,65+2,64+2,64+2,64+2,68+2,67+2,67+2,67+2,68+2,75+2,73+2,73+2,73+2,75+2,75+2,75+2,75+2,75+2,75+2,73.0,32.0,64.0,71.0,29.0,73.0,62.0,37.0,59.0,74.0,74.0,76.0,63.0,77.0,65.0,68.0,70.0,81.0,78.0,35.0,74.0,78.0,64.0,55.0,35.0,79.0,73.0,80.0,78.0,8.0,9.0,5.0,7.0,11.0,€19.6M,Defender,22-25
N. Barella,21,Italy,77,89,15500000.0,24000.0,2031,Right,2.0,3.0,3.0,Medium/ Medium,Lean,No,RCM,18.0,"Jul 1, 2014",0,2022,5'8,150lbs,66+2,66+2,66+2,73+2,72+2,72+2,72+2,73+2,74+2,74+2,74+2,75+2,75+2,75+2,75+2,75+2,74+2,74+2,74+2,74+2,74+2,72+2,68+2,68+2,68+2,72+2,72.0,63.0,40.0,79.0,53.0,80.0,73.0,67.0,78.0,77.0,79.0,77.0,76.0,74.0,80.0,65.0,59.0,82.0,61.0,65.0,82.0,75.0,65.0,74.0,73.0,74.0,68.0,72.0,68.0,11.0,5.0,13.0,14.0,11.0,€29.5M,Midfielder,16-21
D. D'Ambrosio,29,Italy,76,76,6000000.0,50000.0,1980,Right,2.0,3.0,3.0,Medium/ Medium,Normal,Yes,LB,33.0,"Jan 30, 2014",0,2021,5'11,165lbs,65+2,65+2,65+2,66+2,65+2,65+2,65+2,66+2,65+2,65+2,65+2,67+2,67+2,67+2,67+2,67+2,74+2,72+2,72+2,72+2,74+2,74+2,75+2,75+2,75+2,74+2,71.0,48.0,71.0,69.0,54.0,69.0,63.0,62.0,64.0,72.0,72.0,72.0,74.0,76.0,70.0,66.0,78.0,76.0,68.0,58.0,77.0,75.0,65.0,54.0,60.0,72.0,78.0,79.0,77.0,9.0,10.0,15.0,13.0,15.0,€10.2M,Defender,26-30
D. Santon,27,Italy,76,76,6500000.0,47000.0,1977,Right,2.0,3.0,3.0,Medium/ Medium,Normal,Yes,LB,18.0,"Jul 1, 2018",0,2022,6'2,170lbs,65+2,65+2,65+2,69+2,68+2,68+2,68+2,69+2,69+2,69+2,69+2,70+2,71+2,71+2,71+2,70+2,74+2,74+2,74+2,74+2,74+2,74+2,73+2,73+2,73+2,74+2,76.0,46.0,65.0,76.0,57.0,75.0,74.0,43.0,69.0,75.0,67.0,74.0,66.0,73.0,57.0,74.0,74.0,74.0,72.0,68.0,72.0,76.0,63.0,64.0,57.0,74.0,75.0,77.0,76.0,15.0,10.0,15.0,14.0,8.0,€11.1M,Defender,26-30
Rômulo,31,Italy,76,76,6500000.0,17000.0,2070,Right,1.0,2.0,4.0,Medium/ Medium,Normal,No,RM,8.0,"Jul 11, 2018",0,2020,5'10,159lbs,69+2,69+2,69+2,73+2,72+2,72+2,72+2,73+2,73+2,73+2,73+2,74+2,74+2,74+2,74+2,74+2,75+2,74+2,74+2,74+2,75+2,74+2,70+2,70+2,70+2,74+2,77.0,60.0,56.0,76.0,57.0,77.0,77.0,76.0,74.0,77.0,74.0,74.0,77.0,72.0,76.0,75.0,67.0,88.0,68.0,69.0,70.0,74.0,74.0,72.0,77.0,80.0,67.0,74.0,72.0,5.0,7.0,14.0,5.0,12.0,€11.1M,Midfielder,31-35
F. Di Francesco,24,Italy,76,79,10000000.0,44000.0,1878,Right,1.0,4.0,4.0,Medium/ Medium,Lean,No,LW,34.0,"Jul 5, 2018",0,2021,5'7,165lbs,69+2,69+2,69+2,76+2,74+2,74+2,74+2,76+2,75+2,75+2,75+2,76+2,70+2,70+2,70+2,76+2,62+2,58+2,58+2,58+2,62+2,58+2,48+2,48+2,48+2,58+2,77.0,60.0,40.0,77.0,72.0,83.0,78.0,69.0,67.0,82.0,82.0,83.0,79.0,72.0,77.0,74.0,44.0,76.0,65.0,70.0,42.0,34.0,74.0,68.0,69.0,74.0,48.0,38.0,36.0,11.0,10.0,6.0,10.0,5.0,€17.8M,Attacker,22-25
M. Destro,27,Italy,76,76,8000000.0,33000.0,1779,Right,2.0,3.0,4.0,Medium/ Low,Lean,Yes,ST,22.0,"Aug 20, 2015",0,2020,5'10,159lbs,74+2,74+2,74+2,71+2,73+2,73+2,73+2,71+2,69+2,69+2,69+2,68+2,60+2,60+2,60+2,68+2,49+2,46+2,46+2,46+2,49+2,47+2,44+2,44+2,44+2,47+2,56.0,78.0,76.0,68.0,70.0,74.0,68.0,51.0,42.0,76.0,73.0,73.0,73.0,72.0,76.0,74.0,79.0,58.0,68.0,60.0,60.0,20.0,82.0,58.0,69.0,76.0,28.0,22.0,20.0,6.0,14.0,15.0,9.0,11.0,€13.6M,Attacker,26-30
M. Darmian,28,Italy,76,76,6000000.0,88000.0,1949,Right,2.0,5.0,3.0,Low/ High,Lean,Yes,LB,36.0,"Jul 11, 2015",0,2019,6'0,154lbs,67+2,67+2,67+2,69+2,69+2,69+2,69+2,69+2,69+2,69+2,69+2,70+2,70+2,70+2,70+2,70+2,75+2,74+2,74+2,74+2,75+2,75+2,74+2,74+2,74+2,75+2,69.0,55.0,68.0,76.0,59.0,74.0,69.0,35.0,66.0,75.0,73.0,73.0,77.0,76.0,76.0,69.0,68.0,75.0,64.0,56.0,74.0,77.0,64.0,63.0,45.0,76.0,77.0,79.0,78.0,6.0,7.0,7.0,12.0,7.0,€11.1M,Defender,26-30
L. Rossettini,33,Italy,76,76,3100000.0,16000.0,1624,Right,2.0,3.0,2.0,Medium/ High,Normal,No,LCB,15.0,0,Genoa,"Jun 30, 2019",6'2,181lbs,52+2,52+2,52+2,47+2,49+2,49+2,49+2,47+2,48+2,48+2,48+2,48+2,53+2,53+2,53+2,48+2,62+2,66+2,66+2,66+2,62+2,66+2,75+2,75+2,75+2,66+2,35.0,29.0,76.0,58.0,34.0,50.0,42.0,36.0,58.0,54.0,59.0,55.0,58.0,70.0,50.0,65.0,78.0,59.0,81.0,60.0,76.0,76.0,32.0,28.0,45.0,74.0,80.0,78.0,77.0,5.0,5.0,5.0,5.0,5.0,0,Defender,31-35
F. Viviani,26,Italy,76,79,9500000.0,15000.0,2049,Right,1.0,4.0,3.0,Medium/ Medium,Normal,No,CM,77.0,"Jul 1, 2018",0,2020,5'11,165lbs,69+2,69+2,69+2,72+2,72+2,72+2,72+2,72+2,73+2,73+2,73+2,73+2,74+2,74+2,74+2,73+2,71+2,72+2,72+2,72+2,71+2,70+2,67+2,67+2,67+2,70+2,72.0,59.0,60.0,79.0,68.0,78.0,74.0,80.0,77.0,78.0,71.0,69.0,76.0,70.0,77.0,80.0,68.0,75.0,69.0,78.0,60.0,70.0,63.0,76.0,68.0,67.0,64.0,69.0,68.0,5.0,13.0,14.0,8.0,13.0,€17.8M,Midfielder,26-30
