Name,Age,Nationality,Overall,Potential,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,PositionClass,Age_Ranges
E. Can,24,Germany,80,85,19500000.0,91000.0,2153,Right,2.0,4.0,3.0,High/ High,Normal,Yes,CM,23.0,"Jul 1, 2018",0,2022,6'0,181lbs,73+2,73+2,73+2,74+2,75+2,75+2,75+2,74+2,76+2,76+2,76+2,75+2,79+2,79+2,79+2,75+2,78+2,81+2,81+2,81+2,78+2,78+2,80+2,80+2,80+2,78+2,70.0,60.0,72.0,81.0,61.0,76.0,68.0,65.0,80.0,81.0,69.0,73.0,73.0,78.0,71.0,81.0,76.0,85.0,83.0,75.0,85.0,81.0,73.0,79.0,60.0,74.0,82.0,81.0,80.0,14.0,8.0,8.0,13.0,11.0,€33.6M,Midfielder,22-25
M. Ginter,24,Germany,80,82,15500000.0,28000.0,1901,Right,2.0,3.0,2.0,Medium/ Medium,Normal,No,RWB,4.0,"Jul 4, 2017",0,2021,6'2,183lbs,66+2,66+2,66+2,64+2,65+2,65+2,65+2,64+2,65+2,65+2,65+2,66+2,70+2,70+2,70+2,66+2,74+2,76+2,76+2,76+2,74+2,75+2,79+2,79+2,79+2,75+2,68.0,55.0,85.0,75.0,53.0,62.0,44.0,42.0,70.0,72.0,55.0,69.0,55.0,79.0,49.0,74.0,65.0,74.0,81.0,46.0,69.0,80.0,55.0,68.0,67.0,71.0,82.0,84.0,77.0,12.0,10.0,6.0,8.0,10.0,€27.5M,Defender,22-25
N. Schulz,25,Germany,80,81,14500000.0,37000.0,1988,Left,1.0,2.0,3.0,High/ Medium,Normal,No,LWB,16.0,"Jul 8, 2017",0,2020,5'11,172lbs,67+2,67+2,67+2,74+2,71+2,71+2,71+2,74+2,72+2,72+2,72+2,76+2,72+2,72+2,72+2,76+2,78+2,75+2,75+2,75+2,78+2,77+2,73+2,73+2,73+2,77+2,83.0,48.0,54.0,78.0,49.0,79.0,59.0,42.0,70.0,78.0,88.0,86.0,76.0,78.0,73.0,65.0,60.0,79.0,76.0,40.0,72.0,74.0,73.0,67.0,56.0,75.0,74.0,76.0,77.0,13.0,9.0,15.0,7.0,14.0,€25.7M,Defender,22-25
M. Uth,26,Germany,80,81,17500000.0,42000.0,1943,Left,1.0,3.0,3.0,Medium/ High,Lean,No,ST,7.0,"Jul 1, 2018",0,2022,6'1,159lbs,79+2,79+2,79+2,77+2,79+2,79+2,79+2,77+2,77+2,77+2,77+2,76+2,71+2,71+2,71+2,76+2,58+2,57+2,57+2,57+2,58+2,55+2,50+2,50+2,50+2,55+2,67.0,85.0,69.0,72.0,74.0,78.0,60.0,57.0,68.0,78.0,77.0,76.0,74.0,85.0,67.0,85.0,77.0,75.0,67.0,84.0,61.0,39.0,83.0,71.0,74.0,76.0,34.0,33.0,25.0,9.0,11.0,8.0,9.0,11.0,€31.1M,Attacker,26-30
D. Didavi,28,Germany,80,80,15000000.0,44000.0,2056,Left,2.0,3.0,3.0,Medium/ Medium,Normal,No,CAM,10.0,"Jul 1, 2018",0,2021,5'11,170lbs,78+2,78+2,78+2,78+2,79+2,79+2,79+2,78+2,79+2,79+2,79+2,77+2,76+2,76+2,76+2,77+2,65+2,66+2,66+2,66+2,65+2,62+2,59+2,59+2,59+2,62+2,75.0,80.0,58.0,80.0,73.0,81.0,78.0,75.0,75.0,83.0,70.0,67.0,75.0,81.0,73.0,88.0,76.0,66.0,76.0,87.0,70.0,51.0,82.0,74.0,65.0,79.0,36.0,59.0,49.0,12.0,11.0,10.0,14.0,6.0,€25.5M,Midfielder,26-30
S. Rudy,28,Germany,80,80,12000000.0,37000.0,2118,Right,2.0,3.0,3.0,Medium/ Medium,Lean,No,CDM,13.0,"Aug 27, 2018",0,2022,5'10,163lbs,71+2,71+2,71+2,75+2,75+2,75+2,75+2,75+2,77+2,77+2,77+2,76+2,79+2,79+2,79+2,76+2,77+2,78+2,78+2,78+2,77+2,76+2,73+2,73+2,73+2,76+2,73.0,63.0,59.0,82.0,66.0,78.0,82.0,79.0,81.0,82.0,69.0,65.0,77.0,83.0,75.0,73.0,65.0,77.0,66.0,73.0,58.0,82.0,72.0,80.0,71.0,80.0,81.0,76.0,74.0,13.0,8.0,13.0,12.0,10.0,€20.4M,Midfielder,26-30
K. Trapp,27,Germany,80,81,11500000.0,61000.0,1191,Right,2.0,4.0,1.0,Medium/ Medium,Normal,Yes,GK,31.0,0,Paris Saint-Germain,"Jun 30, 2019",6'2,190lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,13.0,11.0,25.0,12.0,10.0,14.0,12.0,12.0,24.0,45.0,52.0,42.0,80.0,37.0,22.0,75.0,45.0,73.0,13.0,30.0,22.0,12.0,46.0,17.0,62.0,15.0,14.0,10.0,79.0,74.0,77.0,82.0,83.0,0,Goalkeeper,26-30
S. Ulreich,29,Germany,80,80,10000000.0,61000.0,1137,Right,2.0,2.0,1.0,Medium/ Medium,Lean,No,GK,26.0,"Jul 1, 2015",0,2021,6'4,185lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,12.0,8.0,41.0,13.0,13.0,12.0,15.0,38.0,22.0,41.0,40.0,34.0,79.0,39.0,24.0,66.0,29.0,41.0,11.0,25.0,14.0,8.0,42.0,22.0,45.0,16.0,18.0,14.0,79.0,72.0,69.0,80.0,86.0,€16.5M,Goalkeeper,26-30
M. Gómez,32,Germany,80,80,12000000.0,46000.0,1806,Right,3.0,4.0,3.0,High/ Medium,Normal,Yes,LS,27.0,"Jan 1, 2018",0,2020,6'2,196lbs,77+3,77+3,77+3,71+3,74+3,74+3,74+3,71+3,70+3,70+3,70+3,69+3,63+3,63+3,63+3,69+3,51+3,51+3,51+3,51+3,51+3,49+3,51+3,51+3,51+3,49+3,60.0,81.0,82.0,70.0,73.0,72.0,68.0,36.0,50.0,71.0,63.0,66.0,62.0,80.0,50.0,82.0,76.0,60.0,86.0,74.0,73.0,20.0,83.0,62.0,69.0,83.0,40.0,31.0,20.0,8.0,8.0,9.0,7.0,14.0,€20.4M,Attacker,31-35
B. Schweinsteiger,33,Germany,80,80,6000000.0,11000.0,2093,Right,4.0,3.0,3.0,Medium/ Medium,Normal,Yes,LCB,31.0,"Mar 21, 2017",0,2019,6'0,174lbs,71+3,71+3,71+3,70+3,72+3,72+3,72+3,70+3,74+3,74+3,74+3,70+3,78+3,78+3,78+3,70+3,71+3,77+3,77+3,77+3,71+3,71+3,75+3,75+3,75+3,71+3,76.0,69.0,75.0,82.0,79.0,71.0,82.0,74.0,83.0,78.0,36.0,37.0,61.0,81.0,63.0,81.0,71.0,67.0,75.0,77.0,77.0,77.0,73.0,81.0,77.0,87.0,76.0,74.0,75.0,14.0,14.0,13.0,13.0,11.0,€8.7M,Defender,31-35
J. Weigl,22,Germany,79,84,14500000.0,43000.0,1918,Right,3.0,3.0,3.0,Medium/ Medium,Lean,No,CDM,33.0,"Jul 1, 2015",0,2021,6'1,159lbs,61+3,61+3,61+3,68+3,67+3,67+3,67+3,68+3,72+3,72+3,72+3,71+3,76+3,76+3,76+3,71+3,75+3,78+3,78+3,78+3,75+3,74+3,73+3,73+3,73+3,74+3,58.0,41.0,63.0,85.0,56.0,74.0,63.0,46.0,80.0,79.0,72.0,59.0,77.0,80.0,65.0,48.0,67.0,80.0,63.0,52.0,64.0,84.0,56.0,77.0,50.0,80.0,74.0,78.0,73.0,6.0,14.0,16.0,11.0,7.0,€25.7M,Midfielder,22-25
M. Philipp,24,Germany,79,84,17000000.0,53000.0,1974,Right,2.0,4.0,4.0,High/ Medium,Lean,No,ST,20.0,"Jul 1, 2017",0,2022,6'0,174lbs,77+2,77+2,77+2,79+2,79+2,79+2,79+2,79+2,79+2,79+2,79+2,77+2,72+2,72+2,72+2,77+2,62+2,60+2,60+2,60+2,62+2,59+2,53+2,53+2,53+2,59+2,66.0,81.0,54.0,78.0,80.0,85.0,68.0,65.0,62.0,82.0,84.0,79.0,83.0,79.0,75.0,82.0,59.0,68.0,68.0,79.0,55.0,39.0,79.0,74.0,75.0,67.0,39.0,48.0,39.0,8.0,12.0,10.0,10.0,9.0,€30.2M,Attacker,22-25
M. Meyer,22,Germany,79,83,16000000.0,53000.0,2018,Right,2.0,4.0,4.0,Medium/ Medium,Lean,No,LM,7.0,"Aug 3, 2018",0,2021,5'8,150lbs,65+2,65+2,65+2,76+2,73+2,73+2,73+2,76+2,77+2,77+2,77+2,77+2,78+2,78+2,78+2,77+2,74+2,74+2,74+2,74+2,74+2,71+2,65+2,65+2,65+2,71+2,74.0,63.0,37.0,85.0,60.0,84.0,74.0,69.0,75.0,82.0,76.0,60.0,89.0,79.0,90.0,45.0,60.0,83.0,52.0,60.0,80.0,72.0,72.0,80.0,60.0,78.0,71.0,66.0,62.0,8.0,12.0,13.0,11.0,14.0,€31.6M,Midfielder,22-25
J. Hofmann,25,Germany,79,80,15000000.0,32000.0,1913,Right,2.0,4.0,3.0,Medium/ Medium,Lean,No,CAM,23.0,"Jan 1, 2016",0,2020,5'9,154lbs,70+2,70+2,70+2,77+2,75+2,75+2,75+2,77+2,77+2,77+2,77+2,77+2,73+2,73+2,73+2,77+2,66+2,62+2,62+2,62+2,66+2,61+2,51+2,51+2,51+2,61+2,81.0,69.0,40.0,79.0,62.0,80.0,69.0,71.0,71.0,79.0,78.0,76.0,78.0,79.0,77.0,68.0,61.0,81.0,56.0,68.0,43.0,47.0,78.0,77.0,70.0,68.0,49.0,44.0,40.0,6.0,6.0,10.0,10.0,10.0,€26.6M,Midfielder,22-25
J. Hector,28,Germany,79,79,10000000.0,26000.0,2049,Left,3.0,3.0,3.0,Medium/ Medium,Normal,Yes,LWB,3.0,"Feb 25, 2012",0,2023,6'1,165lbs,68+3,68+3,68+3,72+3,70+3,70+3,70+3,72+3,72+3,72+3,72+3,74+3,74+3,74+3,74+3,74+3,78+3,77+3,77+3,77+3,78+3,78+3,76+3,76+3,76+3,78+3,79.0,55.0,71.0,78.0,51.0,74.0,65.0,65.0,74.0,77.0,75.0,77.0,67.0,80.0,67.0,69.0,66.0,82.0,76.0,61.0,71.0,81.0,62.0,72.0,65.0,78.0,76.0,79.0,79.0,9.0,10.0,10.0,12.0,14.0,€15M,Defender,26-30
L. Karius,25,Germany,79,83,11500000.0,71000.0,1228,Right,2.0,3.0,1.0,Medium/ Medium,Normal,Yes,GK,1.0,0,Liverpool,"May 31, 2020",6'2,192lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,18.0,14.0,38.0,14.0,16.0,12.0,14.0,41.0,23.0,55.0,54.0,51.0,75.0,43.0,20.0,74.0,36.0,64.0,16.0,21.0,13.0,8.0,50.0,19.0,60.0,9.0,11.0,13.0,82.0,74.0,78.0,76.0,82.0,0,Goalkeeper,22-25
L. Bittencourt,24,Germany,79,82,16000000.0,35000.0,2026,Right,2.0,4.0,4.0,High/ Medium,Lean,Yes,LM,13.0,"Jul 1, 2018",0,2023,5'7,137lbs,69+2,69+2,69+2,77+2,75+2,75+2,75+2,77+2,76+2,76+2,76+2,77+2,73+2,73+2,73+2,77+2,69+2,66+2,66+2,66+2,69+2,66+2,58+2,58+2,58+2,66+2,73.0,65.0,45.0,79.0,66.0,84.0,77.0,70.0,72.0,80.0,90.0,79.0,92.0,76.0,90.0,70.0,72.0,78.0,48.0,62.0,72.0,52.0,70.0,75.0,61.0,72.0,56.0,55.0,55.0,15.0,11.0,6.0,14.0,16.0,€28.4M,Midfielder,22-25
D. Demme,26,Germany,79,80,12000000.0,50000.0,1982,Right,1.0,4.0,3.0,Medium/ High,Normal,Yes,CDM,31.0,"Jan 8, 2014",0,2021,5'7,150lbs,59+2,59+2,59+2,66+2,64+2,64+2,64+2,66+2,68+2,68+2,68+2,70+2,74+2,74+2,74+2,70+2,75+2,78+2,78+2,78+2,75+2,74+2,73+2,73+2,73+2,74+2,71.0,26.0,57.0,82.0,48.0,73.0,65.0,62.0,79.0,77.0,68.0,53.0,88.0,76.0,85.0,64.0,79.0,93.0,67.0,30.0,82.0,79.0,67.0,70.0,58.0,74.0,74.0,77.0,73.0,14.0,10.0,14.0,12.0,9.0,€21.3M,Midfielder,26-30
B. Hübner,28,Germany,79,79,10000000.0,39000.0,1659,Left,2.0,2.0,2.0,Medium/ Medium,Normal,No,CB,21.0,"Jul 1, 2016",0,2021,6'4,190lbs,52+2,52+2,52+2,50+2,51+2,51+2,51+2,50+2,52+2,52+2,52+2,54+2,57+2,57+2,57+2,54+2,67+2,69+2,69+2,69+2,67+2,70+2,77+2,77+2,77+2,70+2,47.0,20.0,85.0,57.0,45.0,58.0,40.0,42.0,49.0,63.0,54.0,55.0,45.0,78.0,48.0,52.0,61.0,63.0,79.0,22.0,76.0,79.0,41.0,51.0,50.0,71.0,81.0,84.0,79.0,16.0,8.0,7.0,8.0,16.0,€17M,Defender,26-30
R. Zieler,29,Germany,79,80,10000000.0,32000.0,1163,Right,2.0,3.0,1.0,Medium/ Medium,Normal,Yes,GK,1.0,"Jul 11, 2017",0,2020,6'2,179lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,10.0,13.0,25.0,12.0,12.0,11.0,10.0,22.0,22.0,46.0,50.0,43.0,80.0,41.0,21.0,69.0,32.0,55.0,14.0,32.0,21.0,15.0,42.0,24.0,61.0,20.0,12.0,13.0,75.0,76.0,70.0,79.0,81.0,€17.8M,Goalkeeper,26-30
N. Petersen,29,Germany,79,79,12500000.0,35000.0,1833,Right,2.0,4.0,3.0,High/ High,Normal,No,RS,18.0,"Jul 1, 2015",0,2021,6'2,185lbs,76+2,76+2,76+2,68+2,72+2,72+2,72+2,68+2,68+2,68+2,68+2,67+2,64+2,64+2,64+2,67+2,56+2,56+2,56+2,56+2,56+2,54+2,54+2,54+2,54+2,54+2,58.0,84.0,82.0,65.0,83.0,64.0,57.0,45.0,49.0,70.0,57.0,62.0,64.0,84.0,57.0,79.0,66.0,81.0,76.0,65.0,60.0,39.0,85.0,61.0,76.0,82.0,46.0,44.0,21.0,11.0,7.0,15.0,13.0,7.0,€22.5M,Attacker,26-30
D. Baier,34,Germany,79,79,3800000.0,28000.0,1953,Right,2.0,3.0,3.0,Medium/ High,Normal,No,CDM,10.0,"Jan 31, 2010",0,2019,5'9,172lbs,62+2,62+2,62+2,68+2,67+2,67+2,67+2,68+2,71+2,71+2,71+2,70+2,76+2,76+2,76+2,70+2,74+2,78+2,78+2,78+2,74+2,72+2,72+2,72+2,72+2,72+2,73.0,52.0,52.0,82.0,58.0,74.0,62.0,70.0,82.0,80.0,53.0,43.0,71.0,81.0,75.0,68.0,78.0,72.0,67.0,44.0,67.0,87.0,58.0,80.0,62.0,84.0,72.0,75.0,74.0,7.0,9.0,7.0,9.0,9.0,€6.5M,Midfielder,31-35
R. Adler,33,Germany,79,79,6500000.0,25000.0,1155,Right,2.0,3.0,1.0,Medium/ Medium,Normal,Yes,GK,1.0,"Jul 1, 2017",0,2019,6'3,187lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,14.0,10.0,39.0,18.0,13.0,12.0,13.0,36.0,20.0,42.0,32.0,49.0,80.0,43.0,23.0,69.0,22.0,66.0,14.0,25.0,17.0,7.0,38.0,21.0,49.0,9.0,12.0,13.0,78.0,77.0,70.0,81.0,79.0,€11.7M,Goalkeeper,31-35
M. Eggestein,21,Germany,78,84,14000000.0,22000.0,1982,Right,1.0,4.0,3.0,High/ High,Lean,No,RCM,35.0,"Nov 29, 2014",0,2020,5'11,165lbs,70+2,70+2,70+2,72+2,73+2,73+2,73+2,72+2,74+2,74+2,74+2,74+2,77+2,77+2,77+2,74+2,73+2,75+2,75+2,75+2,73+2,72+2,70+2,70+2,70+2,72+2,65.0,61.0,65.0,79.0,46.0,77.0,58.0,48.0,77.0,79.0,66.0,69.0,74.0,76.0,67.0,77.0,53.0,96.0,74.0,80.0,68.0,68.0,69.0,74.0,45.0,75.0,72.0,75.0,63.0,15.0,10.0,13.0,15.0,8.0,€26.6M,Midfielder,16-21
N. Amiri,21,Germany,78,85,14500000.0,27000.0,1973,Right,1.0,3.0,4.0,Medium/ Medium,Normal,No,CAM,18.0,"Aug 1, 2014",0,2020,5'11,161lbs,69+2,69+2,69+2,75+2,74+2,74+2,74+2,75+2,76+2,76+2,76+2,76+2,75+2,75+2,75+2,76+2,68+2,67+2,67+2,67+2,68+2,64+2,58+2,58+2,58+2,64+2,73.0,65.0,43.0,79.0,65.0,85.0,76.0,71.0,73.0,81.0,77.0,68.0,79.0,75.0,76.0,70.0,66.0,77.0,66.0,70.0,48.0,62.0,69.0,78.0,65.0,69.0,53.0,57.0,46.0,12.0,12.0,14.0,12.0,10.0,€27.6M,Midfielder,16-21
N. Stark,23,Germany,78,84,12000000.0,24000.0,1881,Right,1.0,3.0,2.0,High/ Medium,Normal,No,CB,5.0,"Aug 24, 2015",0,2022,6'3,179lbs,65+2,65+2,65+2,64+2,65+2,65+2,65+2,64+2,66+2,66+2,66+2,66+2,69+2,69+2,69+2,66+2,72+2,74+2,74+2,74+2,72+2,74+2,77+2,77+2,77+2,74+2,54.0,50.0,83.0,76.0,48.0,65.0,43.0,35.0,67.0,70.0,74.0,79.0,63.0,73.0,62.0,63.0,64.0,70.0,79.0,55.0,74.0,79.0,52.0,71.0,39.0,69.0,78.0,79.0,76.0,7.0,15.0,10.0,15.0,13.0,€22.8M,Defender,22-25
P. Max,24,Germany,78,81,11000000.0,22000.0,2007,Left,1.0,3.0,3.0,High/ Medium,Normal,No,LWB,31.0,"Aug 4, 2015",0,2022,5'10,170lbs,64+2,64+2,64+2,71+2,68+2,68+2,68+2,71+2,70+2,70+2,70+2,74+2,72+2,72+2,72+2,74+2,78+2,73+2,73+2,73+2,78+2,76+2,70+2,70+2,70+2,76+2,91.0,40.0,59.0,77.0,43.0,73.0,80.0,74.0,72.0,78.0,78.0,85.0,77.0,79.0,74.0,75.0,66.0,85.0,66.0,46.0,72.0,69.0,62.0,70.0,41.0,71.0,69.0,74.0,75.0,15.0,12.0,11.0,8.0,11.0,€19.5M,Defender,22-25
M. Halstenberg,26,Germany,78,79,10000000.0,45000.0,2048,Left,2.0,3.0,3.0,High/ Medium,Normal,No,LB,23.0,"Aug 31, 2015",0,2022,6'2,181lbs,69+2,69+2,69+2,68+2,67+2,67+2,67+2,68+2,67+2,67+2,67+2,69+2,69+2,69+2,69+2,69+2,75+2,73+2,73+2,73+2,75+2,75+2,76+2,76+2,76+2,75+2,79.0,57.0,78.0,76.0,55.0,69.0,77.0,74.0,62.0,74.0,66.0,69.0,65.0,76.0,59.0,79.0,83.0,79.0,78.0,67.0,73.0,74.0,61.0,54.0,67.0,70.0,80.0,79.0,74.0,9.0,15.0,14.0,10.0,16.0,€17.8M,Defender,26-30
M. Arnold,24,Germany,78,83,13500000.0,40000.0,2078,Left,2.0,3.0,3.0,High/ Medium,Normal,No,LCM,27.0,"Oct 10, 2011",0,2022,6'0,163lbs,74+2,74+2,74+2,75+2,76+2,76+2,76+2,75+2,76+2,76+2,76+2,75+2,77+2,77+2,77+2,75+2,73+2,74+2,74+2,74+2,73+2,71+2,69+2,69+2,69+2,71+2,70.0,77.0,54.0,79.0,85.0,78.0,77.0,75.0,78.0,79.0,66.0,64.0,71.0,78.0,67.0,87.0,52.0,77.0,67.0,87.0,66.0,75.0,75.0,74.0,57.0,76.0,75.0,71.0,66.0,11.0,9.0,11.0,10.0,10.0,€24M,Midfielder,22-25
N. Füllkrug,25,Germany,78,79,12500000.0,38000.0,1854,Right,1.0,4.0,3.0,High/ Medium,Normal,No,RS,24.0,"Jul 18, 2016",0,2022,6'2,183lbs,76+2,76+2,76+2,71+2,73+2,73+2,73+2,71+2,69+2,69+2,69+2,69+2,63+2,63+2,63+2,69+2,53+2,52+2,52+2,52+2,53+2,50+2,51+2,51+2,51+2,50+2,63.0,81.0,80.0,67.0,71.0,70.0,69.0,69.0,48.0,74.0,65.0,65.0,66.0,77.0,52.0,79.0,69.0,73.0,83.0,72.0,67.0,24.0,82.0,61.0,77.0,72.0,47.0,30.0,17.0,15.0,9.0,10.0,13.0,9.0,€23.4M,Attacker,22-25
C. Schindler,28,Germany,78,80,10000000.0,48000.0,1690,Right,1.0,3.0,2.0,Medium/ Medium,Normal,Yes,CB,26.0,"Jun 29, 2016",0,2020,6'2,170lbs,50+2,50+2,50+2,50+2,50+2,50+2,50+2,50+2,53+2,53+2,53+2,54+2,60+2,60+2,60+2,54+2,69+2,73+2,73+2,73+2,69+2,72+2,77+2,77+2,77+2,72+2,49.0,25.0,74.0,68.0,30.0,42.0,45.0,33.0,64.0,68.0,60.0,65.0,56.0,77.0,57.0,52.0,74.0,68.0,78.0,24.0,76.0,81.0,27.0,51.0,55.0,73.0,81.0,81.0,78.0,6.0,11.0,10.0,12.0,12.0,€19.8M,Defender,26-30
L. Podolski,33,Germany,78,78,6500000.0,11000.0,2048,Left,3.0,3.0,4.0,Medium/ Low,Normal,Yes,RF,10.0,"Jul 1, 2017",0,2019,6'0,183lbs,77+3,77+3,77+3,76+3,77+3,77+3,77+3,76+3,76+3,76+3,76+3,75+3,71+3,71+3,71+3,75+3,62+3,61+3,61+3,61+3,62+3,59+3,56+3,56+3,56+3,59+3,75.0,77.0,66.0,76.0,88.0,78.0,80.0,75.0,67.0,78.0,76.0,75.0,67.0,76.0,70.0,92.0,71.0,70.0,83.0,80.0,70.0,36.0,75.0,79.0,83.0,79.0,54.0,39.0,39.0,10.0,9.0,16.0,9.0,9.0,€8.1M,Attacker,31-35
G. Castro,31,Germany,77,77,7500000.0,34000.0,2063,Right,2.0,4.0,3.0,Medium/ Medium,Normal,No,CM,8.0,"Jul 1, 2018",0,2021,5'8,159lbs,69+2,69+2,69+2,74+2,73+2,73+2,73+2,74+2,75+2,75+2,75+2,75+2,76+2,76+2,76+2,75+2,73+2,73+2,73+2,73+2,73+2,71+2,68+2,68+2,68+2,71+2,77.0,66.0,47.0,80.0,66.0,77.0,79.0,73.0,77.0,78.0,70.0,65.0,80.0,77.0,78.0,75.0,73.0,71.0,65.0,73.0,64.0,76.0,73.0,78.0,58.0,81.0,74.0,65.0,68.0,14.0,8.0,13.0,10.0,15.0,€12.8M,Midfielder,31-35
T. Strobl,28,Germany,77,77,7000000.0,27000.0,1804,Right,2.0,3.0,2.0,Medium/ Medium,Normal,No,CDM,5.0,"Jul 1, 2016",0,2020,6'2,170lbs,58+2,58+2,58+2,56+2,59+2,59+2,59+2,56+2,61+2,61+2,61+2,60+2,68+2,68+2,68+2,60+2,69+2,75+2,75+2,75+2,69+2,70+2,76+2,76+2,76+2,70+2,51.0,30.0,69.0,74.0,35.0,59.0,44.0,45.0,79.0,58.0,51.0,55.0,48.0,77.0,44.0,79.0,70.0,73.0,78.0,62.0,83.0,80.0,55.0,66.0,47.0,73.0,81.0,79.0,77.0,11.0,8.0,8.0,16.0,12.0,€11.9M,Midfielder,26-30
A. Schwolow,26,Germany,77,78,7000000.0,19000.0,1117,Right,1.0,3.0,1.0,Medium/ Medium,Normal,No,GK,1.0,"Jan 1, 2012",0,2020,6'2,185lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,12.0,12.0,26.0,11.0,15.0,13.0,16.0,23.0,22.0,36.0,38.0,40.0,74.0,42.0,21.0,72.0,31.0,67.0,15.0,26.0,13.0,10.0,34.0,22.0,32.0,16.0,17.0,9.0,76.0,77.0,71.0,72.0,79.0,€13.1M,Goalkeeper,26-30
P. Groß,27,Germany,77,78,10000000.0,47000.0,2074,Right,2.0,4.0,4.0,High/ High,Lean,Yes,CAM,13.0,"Jul 1, 2017",0,2022,5'11,172lbs,71+2,71+2,71+2,75+2,74+2,74+2,74+2,75+2,76+2,76+2,76+2,77+2,78+2,78+2,78+2,77+2,72+2,72+2,72+2,72+2,72+2,69+2,64+2,64+2,64+2,69+2,84.0,72.0,53.0,80.0,65.0,75.0,82.0,77.0,81.0,77.0,63.0,65.0,66.0,76.0,73.0,74.0,70.0,93.0,71.0,74.0,66.0,67.0,76.0,84.0,65.0,78.0,57.0,62.0,61.0,8.0,15.0,15.0,16.0,11.0,€19.8M,Midfielder,26-30
N. Müller,30,Germany,77,77,8500000.0,34000.0,1960,Right,2.0,3.0,3.0,High/ Medium,Lean,No,RM,27.0,"Jul 1, 2018",0,2020,5'8,146lbs,72+2,72+2,72+2,76+2,74+2,74+2,74+2,76+2,74+2,74+2,74+2,75+2,69+2,69+2,69+2,75+2,62+2,59+2,59+2,59+2,62+2,59+2,53+2,53+2,53+2,59+2,75.0,75.0,56.0,71.0,80.0,83.0,65.0,61.0,66.0,75.0,84.0,78.0,85.0,74.0,83.0,71.0,78.0,73.0,57.0,63.0,71.0,48.0,75.0,69.0,73.0,77.0,36.0,49.0,37.0,6.0,16.0,6.0,7.0,14.0,€14.5M,Midfielder,26-30
W. Anton,21,Germany,77,84,11000000.0,22000.0,1795,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,RCB,31.0,"May 15, 2015",0,2021,6'2,165lbs,60+2,60+2,60+2,59+2,61+2,61+2,61+2,59+2,62+2,62+2,62+2,62+2,66+2,66+2,66+2,62+2,69+2,73+2,73+2,73+2,69+2,71+2,76+2,76+2,76+2,71+2,42.0,42.0,74.0,71.0,38.0,66.0,37.0,39.0,69.0,70.0,54.0,73.0,62.0,75.0,56.0,55.0,71.0,72.0,78.0,45.0,76.0,78.0,52.0,57.0,48.0,72.0,79.0,79.0,76.0,11.0,12.0,12.0,13.0,13.0,€22M,Defender,16-21
A. Schürrle,27,Germany,77,77,9500000.0,47000.0,2029,Right,3.0,4.0,3.0,High/ High,Lean,Yes,RM,14.0,0,Borussia Dortmund,"Jun 30, 2020",6'0,157lbs,76+3,76+3,76+3,77+3,77+3,77+3,77+3,77+3,76+3,76+3,76+3,76+3,70+3,70+3,70+3,76+3,64+3,60+3,60+3,60+3,64+3,62+3,55+3,55+3,55+3,62+3,76.0,78.0,63.0,75.0,81.0,79.0,80.0,70.0,58.0,77.0,79.0,78.0,74.0,78.0,75.0,82.0,69.0,76.0,67.0,82.0,71.0,41.0,80.0,76.0,77.0,75.0,42.0,39.0,55.0,7.0,11.0,12.0,9.0,12.0,0,Midfielder,26-30
